amount,claimer,claims
15647.71991,\xec142e3590acff7204852c7f2f336dd1aa3616e4,1
15611.12404,\x209411c45ea433bf9d6c657bb68053fa9b786cd0,1
15598.56039,\x9b4c75ce8d7006620df39e8757ade75d6434a6fe,1
15590.12923,\x52ad87832400485de7e7dc965d8ad890f4e82699,1
15526.95432,\x6b45298df7ad2f7b3961aeee8a50074fe1eeae9b,1
15457.94096,\x0a7581c558260d2186c1db64b0250e2911b5ca40,1
15428.09903,\xc72aed14386158960d0e93fecb83642e68482e4b,1
15386.64754,\xd9b95a84b303d4c05e5b0d2f33948197691fea7a,1
15357.23829,\xf16130080ddf88ca83d083262119daa24a1b5dcd,1
15304.88521,\xfea0904acc8df0f3288b6583f60b86c36ea52acd,1
15296.89345,\x9a5b9daa38214b236c4f35b2b6b5f2a18b85833a,1
15296.88108,\x9eb1deb28cb9f3eacc7e510b4d731dc9f1e5f79e,1
15276.87918,\x3d8b145ba21511abb082ea5231e9eb10f4cffcfc,1
15226.63855,\x99cd4625a58c27df7616fd4e5caba5803a875cfd,1
15214.52221,\x973dabb9ba4f0103ef308379af46d55274fd4a8c,1
15214.42938,\x7a2e1aa94f24ff70006fd77611d67d17c36db758,1
15191.40778,\xcf27ec0ae6f3c4aff868b2a19f8dad58cdc8730c,1
15155.27642,\xd6c33578c84d5a766a75df11a0d5f3be702e2bf6,1
15151.09124,\x310d5c8ee1512d5092ee4377061ae82e48973689,1
15130.58955,\x6f9fad06e23508fc8929b2759f90226d317e41fe,1
15102.33377,\xfcf01ba78a118cd1019d1c9044cc7715cdda3a06,1
15087.45002,\x3552d26e72d69b3e54140689e4ad2890260a193d,1
15079.79482,\xe02536ebda777d2b7eff618ab989beff772f8339,1
15029.31684,\xa4f7e73e4cbf578e1d5c14230ae10818935775d9,1
15018.84854,\xd6c243511252b77be2cc9bae71a8627819b4ab74,1
15008.54449,\xba817e2bbc09c5ced73d1035011470450591e882,1
15002.09172,\x198ad6c547d20d70f2f656a4f48e6c7cfb7b4325,1
14838.89383,\x5668ead1edb8e2a4d724c8fb9cb5ffeabeb422dc,1
14789.73244,\x02bf424def13dcaba606493fc940ae432fb2283c,1
14754.99395,\xc10aeee4b362b8483fc97c06b628e82f04068fa4,1
14671.12063,\xd46a979c46ffd39c4767af678937749725d60b29,1
14596.00465,\x8686d1f27008f02973f8783d51164c179bb0ab83,1
14580.20789,\x29692f0f1f218509925228ec00d7421bba57f594,1
14574.4211,\x5af9d41f7d0a560dd8ef8aebdf7e2d7b1c9ca522,1
14557.32406,\x70a7bbc2ea100688df86553194c77d911ddf15d6,1
14539.35398,\xffe6212baf6c88850dcd6511cd32be11c50d3a61,1
14537.79927,\x8c080f740c7c888c1846d27e68563f30d80048e0,1
14451.08192,\x2c72a08763c59b88427e28a3d751f7c04c44d0e1,1
14343.57255,\x6b785a0322126826d8226d77e173d75dafb84d11,1
14293.52699,\x1d62b92eba9de79e242d7c22ba5cc20e923ec485,1
14238.59297,\x9afa740f0072e4f453383af9405589a255066739,1
14222.95414,\x9e0e4b015ca5f1c15f4f05f5f59e7a5557a88609,1
14219.83314,\x010afb8548a5d1a3a3d62f58ca0a5a1329974206,1
14105.26933,\x00e7be171684e75c58287ba8a29bcd1aaabe8679,1
14094.70599,\x1d428e4d7b36b4d114db519982e77d3fe3371632,1
14053.24991,\xf1caf10c5fe421660e8fdf2c0cdaa0be68633b3e,1
13891.77654,\x903ddd91207f737255ca93eb5885c0e087be0fc3,1
13887.91912,\x41c84fa16f7079c2115987415633cf1ab07b257b,1
13863.96603,\xb664e89cc1287ebed2c2c39b0a0fd6b054e3e2e8,1
13822.98713,\x04865b60fff6c54ad7cf6befbea10fd0149e69b0,1
13818.09729,\x7917327672d0f19f6b27c7eaf4dd6b9fc72c2db1,1
13805.95046,\xe1e4d457a9ada9407d0f0697a760854f5a64f24a,1
13701.0367,\xeb7eedfc6913448c8c41546d0ccc9670a52a88e6,1
13691.1324,\x50ff6c3726f3d5d2b853b55be2c329c182db1997,1
13678.28019,\x02378ad591e2ffb37735ada058e5da6ffa3d4aab,1
13676.05735,\xa890499777eb045c6d0a380ce4d7262f91d200e1,1
13645.62662,\xaade6dd268dfe896953db5a90c26c96be1b73b88,1
13639.01062,\x2cbf61c0e1642cdd0626046c475e83b957e2492d,1
13637.14444,\x6595732468a241312bc307f327ba0d64f02b3c20,1
13611.86646,\x6bd0c3ad83a58dfa42cf0ce6b1a8aa06d7d97dcd,1
13605.46021,\xafb4462f3da8069ff786e0c4293e99484fe5c035,1
13601.91047,\x0c21a7ccaaaa9ccf88210179e5e5ff16ba24f2d3,1
13598.96816,\xf1fb5dea21337feb46963c29d04a95f6ca8b71e6,1
13565.78073,\x360b7de7e93b1008f2be998e8c81ff8591a35a70,1
13504.88041,\xca1ff0977be40e7148910bc4eee45fbaa4de544f,1
13491.90205,\x217b199e32ea51aec53be5f0ac0ad938388feb1f,1
13461.21269,\xce4d4f966437e3963df3cf90755fa480d85e40e2,1
13452.91707,\xb2ceb04874fce4cefd38c751c8ed7b88d2185c4d,1
13444.23327,\x292b7093ade2b3badc7e4b799d6e5e41708f9436,1
13442.70155,\x75a3d2b6865488614d0c52d0359673b2eafb6f4b,1
13420.83427,\xd459cdb197400fd7fbd9cd3a42a6442611294261,1
13402.20115,\x8b3e8fe5a7fcfc45cc0a7c702679a174429d8a93,1
13399.02645,\xb58f9800f74fea404b58f94ca3685d97e4fdfbed,1
13378.66611,\x562f1e5dd509101d939b6cbdc4bd8389dbde3bfa,1
13347.98807,\x66a7b101051d6f3bcca2cc0288c325c41ffa6aa8,1
13327.54575,\xba22423b526d0a112fd7fa109ac4c9d131a682ac,1
13310.96785,\xd110f08ffb93dd72cc5d3509cda82db4f97f4e58,1
13288.04472,\xbbd9fb5a548e09d0b6e8b8197e38c5ac925cc973,1
13253.8111,\xdfe201cedc41f970d43f95674d6b4be02de784dd,1
13192.90001,\x0585d5784a01cb3b4674f4e2cb935b7155c13f3b,1
13184.00147,\x0f6b131551b7d900fe825a9271323ad7f41bb1e4,1
13176.89029,\x08c8107fd614fe75fb8212cfac0b5d204d9b37fa,1
13125.36622,\x9843699cf241e33a53870cd485a7a757e81af0f0,1
13051.9201,\xbd580d6d5ab92eabe180d553a7a849d5ee87afdf,1
13027.84874,\x2784a0d7438a9c53e5e3532824ded3b4cc73b36b,1
13024.63027,\xb28397e0e9a9cd849a30af694f46765310274af5,1
13017.44596,\xeddc40555769e0a4d6e00ff55b9d37cd6ed8c3ce,1
12988.55206,\x01bae1e87db376a000d0f2d86008c7bb24cabc43,1
12971.29375,\x6a7b1b24acaefbf4a77f735a0551bae7e3a6eef3,1
12962.82491,\x5e1ddd11ccfa137a7b91c103f36c88a3e43f4ab1,1
12949.35507,\x9a560c3cebb3a8c0f28efcc43f4d12e942f4eed7,1
12946.74428,\xf28d35ee2cd7ed1605d0f6c4e7e781720502533b,1
12943.00993,\xa6edc956290b7ce416c5d8edc67e1c32506fe099,1
12858.23464,\x12922e002e376545c49b91c7325598c8c0e5cd45,1
12850.2635,\x76e2e2d4d655b83545d4c50d9521f5bc63bc5329,1
12847.18868,\x72683806774aada1fa6125c80d6e428fa71bd0af,1
12690.16739,\xdceb39a8b217021f570aa27e3be06ffa34a10c69,1
12657.01248,\x9062c3e361c7b794d842c71d01a9c2a9565e71e5,1
12648.25447,\x35f05b72800de8a5edbc43fd9bf403135febb903,1
12573.13246,\x4040a2ccd9bea317eaa3fee6556468c4817f70f7,1
12555.89595,\x76d30575606ef270ee426131b8f719b39f3d567a,1
12551.82196,\xa18632f318a6737af9fed15964ec66b5e23ff21c,1
12525.59861,\x9b4823a4c0e28b05c2efa898c20c36404c089789,1
12467.6757,\x59f3637ebdc8b4e4a2b0af2ea26d39da788f3957,1
12464.20771,\xc53a9bc68202b7a370f4bf2569ffbb669da4bb81,1
12423.40323,\x4fd111b25a629c570740097e471d275bd5edbb38,1
12418.61878,\xec44a58ab62c3ee9fb48417d320755466327bbe3,1
12418.3557,\xace6bc9ff9f783d66c060b2326fd6c53ab77b002,1
12376.74768,\xd986005d25bfdb3fd216e58f5b9a09677832e6cd,1
12362.85974,\xb82a449178704e1a5aaaeb8ed15949e015dc1e40,1
12361.08393,\x64bfbd17c4cfe8472a8caaa2b05324a18b36834e,1
12344.4301,\x54ec66c870dc5c6f8a8df64574a822a717f7e3e1,1
12314.44586,\x884747f799a7112e4037fe727f4189a028b956a9,1
12258.12189,\x11e4857bb9993a50c685a79afad4e6f65d518dda,1
12232.40505,\x8118d475b7ca55ae2cfa8d25dd3760eb4ff01142,1
12194.2492,\xb9ed3a2b35396e960af7a812d330726678795d29,1
12127.33813,\xc58efd2d8de25d57434df19bfb4d789867ee089b,1
12085.25465,\xd1b77e1febf91957607e89fa028f8ae5f08ffb50,1
12078.63564,\x4f2161c7eb1dc40d6f0eb24db81bf4a6eb0c3f30,1
12048.0107,\x6a41278687f2e431b034d209ae3c9dc16840f24f,1
12038.97547,\xd5b7fe9891e239c993590b218e02b7eeb7dde684,1
12029.24238,\x82631cfbda856808a552051626a566913bb4d32f,1
12026.32917,\x56d14fcb4587b5845fa4823af790672ebf92580d,1
12013.55855,\x84ecb387395a1be65e133c75ff9e5fcc6f756db3,1
12011.35733,\x39baca258ad0824c31e8fc60f07d63f0cfd9cf71,1
11992.53054,\xba9d373d14ff405e9cafad7e21da3e86ac889fff,1
11977.7332,\xf838657967d87d7e5cbccad29bfab10bf25aa498,1
11954.46926,\x43b7cada8a978c084162b97cd65a6386ff34471f,1
11929.16303,\x473afab58b2c5d4dbc5fad5d236f6658ad84e83b,1
11881.57833,\x512e07a093aaa20ba288392eadf03838c7a4e522,1
11868.37301,\x1740702d34ba431a4025b9a1e60936090134324b,1
11858.89056,\x9b92f7bdf04ff1340e38905d9ac77d6df9b7646b,1
11832.84232,\x116f888eb7d107289ea4eea9b9792f4f4ee62c27,1
11818.74483,\xbb1e599e15f2bf248732ef060cadffeb6363cc4c,1
11791.31085,\xc9a352ead0e56f42a2f28b5c504b820c9b8b1ab4,1
11761.62271,\xef1d5aa016b7771565b0cd0ec235121dd8809b10,1
11734.41936,\xd0205aa57d641a36ad5e8713bfe109ad28447619,1
11629.19242,\xcba15d7eb8fe219a70df21d3259c3cbbf7c6e525,1
11612.6837,\xc2dc013edd48afdcd7b872d51d55ccd1a7717e28,1
11609.67953,\x3d29d737b098b89898cc33341df0111138dc943d,1
11571.02376,\x5e38eacfefad920c9f3961de2334604faf5ed84e,1
11555.04816,\x6da35093d7661418dc24606b5d3478cd1e64124d,1
11551.68163,\xcd1d4c2d193327da34d28f550a3d64df91d394c7,1
11529.55705,\xc05ed3743d87bee34b76792d28347478015d7754,1
11517.45889,\xbc8424785bb31b37d528fd2179e287dc80052558,1
11512.64542,\x5632cf9a1b4ac936a3c6d3d66eb75c0344c61c2d,1
11485.63971,\x7c549adc03ad2eb727b0449e17e7f1e12e1e052b,1
11476.85831,\x65a0bf08ff1bf021ed8d929402371f6cfb83ab53,1
11475.57089,\x516a447c3d3e230bae8eb07b0fbe0a4f32cacf05,1
11465.98488,\xb5a5c4d01f36324a35a8612bbec18d0abb703ef2,1
11461.25066,\x99ed04c212dd3929e9063bd78b26ef41858cb62c,1
11429.97538,\x92f93be4440fef131dfb2c5b2ab00cec50d0cceb,1
11427.98194,\xd8e73ca6624b86725722b9021057b8b82ab913a2,1
11408.31835,\xc610ac3017b833337d2e68255855436d3e0ff114,1
11403.11039,\x12ddb18947811b540ead1bb2f210116a63c391c9,1
11397.51578,\x8f6e338a169dbf8d626fe42cc7f0555190e592be,1
11362.33796,\xa90ff30acc0d7c43b36e6f7871f55d552d06b6ca,1
11327.04493,\xc39f1316ff2cabc45ccb52f236e56947354845fa,1
11292.23134,\x0baf7b79f9174c0840aa93a93a2c2a81044a09a2,1
11242.59792,\x22cd55f5a57f4ba37b2774dcbb1103c309c2ba57,1
11167.80623,\x6b9ec74b5daea05198006e2f1b5b5a61ade5b3ae,1
11150.06018,\x9ec8e8f64ec6bb47d944b4b830130b5fcf2da182,1
11086.99087,\x4c70336e402f210ad2d8a99d5def5fac39872622,1
11063.39223,\xf32967d5c56d29e3f4ae8ae630a235416d7241a6,1
11016.99418,\x8b8febb8bd4470039478861b4347fc2abef31ef4,1
10997.45788,\x1f540e4d3211d393c31fa343cffd080d9b11b29e,1
10990.42327,\x825d634b9d22da526ceebda4fb7ad4d373cfe2ba,1
10983.44436,\x3c57cb6c743b190cec13cd804afd753531b94ea8,1
10905.33371,\xf08126a1f88ebae07cd11c351c5363ddcfc7b114,1
10901.27353,\x3f3b45bbfd5a6ee09840382406a0ab470290bd94,1
10897.33755,\x2a4e6c78f12333481a6d932ba526eb56bd64f008,1
10891.56521,\x5db5286cec9a28d76feb4ee22e0722e6a6912b22,1
10888.74887,\x042a135bd342910ad7f67bbda74e3fd4125d1272,1
10862.94997,\xba5012c58ce2d8f03f3f6365c998bcb4fc1e09a6,1
10849.09236,\x8c545be506a335e24145edd6e01d2754296ff018,1
10847.19124,\x65272f17f494e45c9908170dd6a878c162409014,1
10818.08635,\x9ed629bc305c5731d43de27cbbe8f77976893c2b,1
10800.43126,\x4676a9576315287659d0f9902d288bdfe49604ab,1
10755.24671,\x14c592ab71e6bf94c362368152f83ef4281c8f11,1
10750.0889,\xe9a8669f889af53160ecf37583389c68d58f48d3,1
10699.27216,\xcca71809e8870afeb72c4720d0fe50d5c3230e05,1
10685.70132,\x736e108bcdd0c48771878caa148c1254689a941d,1
10665.92458,\xa1ccc796e2b44e80112c065a4d8f05661e685ed8,1
10631.44586,\xcecbc415bec094e436ebfce2206e43719251a101,1
10611.12709,\xeaa9dbbb85440b1a2e08d14f767aee735e2f1562,1
10596.82096,\x534b9eacb406e7c0d417a767b15c47fd0176bf2e,1
10580.14377,\x518cf05a07bb3a46d13464868b5b093609106652,1
10577.2112,\x5de0e72f3014289f2e575c86b76186d2545cb8af,1
10576.18473,\xbe97034b366c81e2081b46bf703315aa4e981b76,1
10552.70093,\x89da5a9fdc5cc2c1d4ae0add9f2feb91682e5b4d,1
10522.98359,\xf4b0e07b1010b9dc23d369069ab4f2192651d474,1
10490.71606,\xfc07f5f616193db30c70423d7d96217e2fb04682,1
10490.59734,\x9ce24e983b2c2680c6cc0cd69cacb9b4c1955fa4,1
10488.91037,\x0758c62a0f81fa4d6b951a04a7d2922748ae80c2,1
10479.27364,\x9e676700a047a9218169a0830a399fa727e22844,1
10472.88956,\xb62afbae10e411ea7994dab7480ebbdd1b7c24d5,1
10461.50444,\x08a992b12ebfec26068801f4a9ab019b731cd265,1
10444.6389,\x5c0ac266833e36e98edb52070bcea5be6c1145c6,1
10366.95743,\xd1bd53fbc7d020d29921e61d587fa2c948d55dc6,1
10269.92328,\x14a191ce45818063cb5a06561538f95c34de5402,1
10240.29508,\x399b4e49091f32a4bbeda790d05d315d9f4ac5ea,1
10227.81498,\x05e215f279bf011f12312033ddbcdeba36f7cd1c,1
10136.93838,\x6a1a779969076ace6e02c0fad55c7911ed3b8567,1
10097.42007,\x306e044f46fb0ec06a5136104698d75ec0ab928c,1
10007.31902,\x5d587f46239be8cd9de908b9a37084679386e98a,1
10001.63148,\x3a4cf729ef92fb952916c6990c2df70620a7948e,1
9980.575399,\xb7cf1206e3003d7d3f2c7590a12f11b6a35ff0d9,1
9963.972533,\xa84944735b66e957fe385567dcc85975022fe68a,1
9962.522207,\x9d5291f6c4fd7fb16e83f69732b0bf21be8c56e1,1
9954.466328,\x38885d2397cae1083c52da70e91dfbf9d1963ca3,1
9936.032137,\x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e,1
9921.039826,\x6777b57f03d64fd90f51dae0cd92ee3b57361c6a,1
9919.163,\x05df130ed6611bef407be37ace7e669e260dc0a8,1
9913.753393,\xb14dc7c6ca25f2b2a76aba22978e004b254c1f8d,1
9913.139245,\xb7ae6069b68eef3f8148c71824864de8be5b6691,1
9907.690306,\xcf6046fceee250ce41dbe61618af26d7a39b6169,1
9818.765417,\xc55f141acd72867b48133a86d281c4350da5939b,1
9802.130843,\x9504f364982930443406b9ab86a502dd1d2f4c8d,1
9785.273118,\x3de8c28084fd46f3c47d2ba16784a95e647f25b6,1
9729.987091,\x5682cddb3bbb1731ceb8c4cd761eac9f31b84d27,1
9697.576624,\xaefd793ec69fa0434b57f456fa30078824ebcdcf,1
9691.11711,\x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,1
9653.397399,\x4dd84b830f146ca35051d44ccca329068eb20cd5,1
9624.595323,\x2b4c1a656a598151305241153bf8209c925a30e7,1
9614.431971,\xe41b78ae5c2b19caf9949f38f3d49aa3f50a8afd,1
9609.096825,\xe5719b3db0a117340f202d6ced9cc73af1b0ca11,1
9596.134664,\xe91acac7ebcafa96ee90a86f686b80dd01ebad09,1
9590.37031,\xff66892200fab1704fbc292303f0500d911ded95,1
9581.167906,\x24f5d3cf7f5b8c941650b91eed7036d986066c99,1
9575.512717,\x58aa99f4cd75f0141c068120946bb9c51dcf510c,1
9569.156957,\x73f7a660c809e1fa7cabc4f92e74b63eddc34f0b,1
9545.667673,\xc7fcabc3f140002e9295c51af565b80a409f09ef,1
9514.688707,\x84d932657e12cd993bb4cdbb0cac9f2350a54958,1
9505.07025,\xb024fbc56ae323a05b5b6156c0fcc5001fa5ac9e,1
9404.389657,\xfda94e88b2fc3b8527557a158d69ba87b53395de,1
9362.221144,\x43189898d712df36d37c41d2897843482f729c65,1
9343.54953,\xbd4632a463b3047c889f4da406243738ba167e50,1
9282.403005,\x2823bf355b7c6b42cdf4a06a7059d2d1e6a40f0d,1
9266.164637,\x8ba423f577eab4b8f0edb730039018284427a790,1
9239.952842,\x9ca48374f583f28d86792cfb824fc5b1aac56723,1
9180.646561,\x49bf84e4235edf77e414020559469f3ca5e89955,1
9163.940121,\x9ece9a8d385212197982a9694ca03c0e5cd10e6a,1
9065.784588,\xc112f5fe5428ccef9f0092f84d393d95a0b6f385,1
9041.196157,\xc49b6c714feaf22b12eb02a01521dab6edd1fcbd,1
8986.422824,\x249de01f2dcdf1b679c4efd88524ee93a01a1cdf,1
8979.427269,\x140b90ebe30dff9dc1110f8b72bf1ff8c5a8d7a3,1
8934.40501,\xfdaf028f781a6eed9f9a39b2a538a3d7a1974e5f,1
8916.049515,\x602b2d2278465ea5823898000140cef95f2b8d56,1
8914.058474,\xc37cd798ad14b2ba9e9a8ded9f31ed758f105c6a,1
8905.411046,\x362c6e9a48d8ea1a19f280857fbf7f1cab520058,1
8879.249023,\x1b5619ea5c5f0998006af5592f2d9506f044d107,1
8862.968148,\x63156a054d82033530ef343e194805379172cdaa,1
8859.382579,\xf9011159a358d71f0ef88f5d0c4a830c34b983e8,1
8781.088633,\xc4b0772b22edb9b1a68a6f51ef6dcb3667f7ce16,1
8780.794769,\x1125917201ed36700f86c3cecec8c5dafae280d1,1
8748.896426,\xe23fe51187a807d56189212591f5525127003bdf,1
8742.640364,\x9e64b47bbdb9c1f7b599f11987b84c416c0c4110,1
8727.142499,\x70b8753dfc2095d6df00806cd820c5c73ccb44f7,1
8687.616581,\x441d7eb8a30af4745ddaba18c7476b393dce9de6,1
8650.907315,\x685c57782462547743b5efe9550db6c288b8bf8c,1
8630.868922,\xeec5dcd9c13f5a8324e95c38fa3a09d2cb9aef47,1
8601.68226,\x2359e4a1a1abc120f55c6b4c88194e09ad98c9fe,1
8594.815393,\x1658a95d08bc44111a93f7afcab8444b7e8dc0c7,1
8572.02116,\x31100005ea365823d01129802d349c411dfbb5dd,1
8552.310933,\x5372b9cab4abb669b80f200221e1808c8bec2228,1
8537.382853,\x062d3a310386c91b51ab0eeb3a3edba5028deac1,1
8534.524849,\x96107e5b992475d3862e7faa5450d4dbf36e82dc,1
8472.175312,\x1346278d1e13b52eecf740a136cf7c03bf38d700,1
8435.183721,\x70c26c293e52baf04f4482b147c83df339482816,1
8417.860933,\x4e7fe6d44ef812ce291769d21046b9d2f540b7dc,1
8395.206552,\xd7ccdf5d758280995dc0f37bc8668c36bc490554,1
8348.686919,\x3e7dd7df9c1ffd12b8ecd94a27472bdc4d87ab7e,1
8311.111467,\x9b5ea8c719e29a5bd0959faf79c9e5c8206d0499,1
8269.719808,\xc6a21511ebd02525cf94bd1dd379fde007550dea,1
8240.693415,\x6804a8c786ca3f2837a2b673278e8004cadd0739,1
8182.640736,\xa99e39af7141a6f7aa87a84abd741e44b43f3491,1
8173.071002,\x6cf7538744dc6a1416eb2a9dfd2daf2c9a829832,1
8159.233525,\x70e78fb9d8615c4d38ee818faed61918018ecbfb,1
8146.589969,\x1f4674933d29950e3d69dc8ac97218e8eaee9070,1
8143.931379,\xd2b3d480db9fb08ea55c349c0299b81892f31544,1
8140.189264,\x042ed37d32b88ab6b1c2e7b8a400dcdc728050bc,1
8127.06814,\x2e58554bca8243a6883c2a7fc6d31da1bd9b1111,1
8125.521639,\x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,1
8095.614381,\x5721fdf72e2e2f8b612e0ff35d58c6050fb9d614,1
8089.178381,\x3efd3391a0601eaa093647f911c653d77c11e3fd,1
8049.761972,\xb476a9ea9376b04972b40b40a4ca91d3e5f964a7,1
8032.700238,\x66e5da2f5c6ea150fe319d7a0712196d3b2cf213,1
8032.444183,\x99bf623e41487c6184c0cdb9edfb2fa2ff998294,1
8024.381105,\xa50488702493f7925b3b84548484aa5c559cc870,1
7985.715797,\xdde8e01979e1e8cfc1a788b65313ee9382478bf1,1
7968.917164,\x89b310d94132a92fae1b2910ff563180cc718f27,1
7968.150874,\x51064197a20a4b1b8ba92b747f4b56d6759fcfce,1
7943.864125,\x6fd032d3d98a6bce99c520767ac220d745e95b53,1
7932.023054,\x65ab9d9084e9e54dc4b9095853097a361c9eab58,1
7928.073092,\x5cecdbdfb96463045b07d07aaa4fc2f1316f7e47,1
7907.108383,\xc18926cb21791bfbc2c8b5b80fdfe68a6757d819,1
7867.486763,\xf7c1d1c0466860250fc54450689d303b80b3ad11,1
7858.175918,\x538d81d67af18fa7d8b072c0ad2fb1ce6ab947db,1
7846.47611,\xb484acf7e46447ce4e95736d25380aec7cfc2d5b,1
7785.482151,\xc806247f09dc3f32127fcf207ef06c8dcd117fa0,1
7783.667289,\x6c63f89876112e6c7f68e46d9347476e29d5098b,1
7740.342101,\x4a8bfb4f442f0909d748825f20c65444fc9feace,1
7734.795557,\x515f5ffffdd221599ea469a5a102f95b9bcb7677,1
7729.427176,\x702eccb2b9bf886e27b0698601dc735501b9b546,1
7729.098952,\x000a0b24b1476f647a2a2fa4474f9ed32c685a8e,1
7702.464706,\x31fe8439f34ed04514288a6f0f19f26c647cd6ad,1
7700.790162,\xb6dfd981d9dee4afbe498f3d7445462fb8e5157f,1
7612.692654,\x196a3dc8446920cef0f0d1f6bf7ba5b40702c79f,1
7605.628435,\x1bdb1783505f626a55a5e3dd3e366df1cd69c055,1
7604.575978,\xa4da0f347c6abe0e8bc71b5981fd92b364eda4c2,1
7604.291755,\x6a06377d34d987564105dcdbac94ef9d08006cfa,1
7599.046951,\x52a514459e733110dfa8595fd8d23938e5690ab8,1
7579.128425,\xf51a230d99c25a6897c583dbb488d2653258cf7f,1
7577.736734,\x998221c3fc8a9f027871025cc016320ed88c5c4b,1
7552.447517,\xe9883b15b321f3f381e9fafd1277a98e1e5d86f7,1
7510.874461,\x50c4b18022d6e3d9f6835012cfca780bf97714ee,1
7507.408426,\x9cfd5052dc827c11a6b3ab2bb5091773765ea2c8,1
7484.668867,\x88a26a07ac1d80bb6544d85da1c1d6089bc7d39f,1
7479.109468,\x3835a10a3498037132feefdec6e0dd902d94b848,1
7447.170518,\xc7ae9c694ea779a85ab9b32cadb6370a38377fab,1
7445.914877,\x4abb2c1bdc5e4506b1aefeb8ff57d521a91311a6,1
7443.624858,\x7dcab35a291725e79fcdb66389d73eb2209dee7b,1
7425.985218,\x2f2f80b5dfc6461e18570d0280718b7a66df9348,1
7425.042093,\x8a53501ad6450330e6f5397af182bfefbc159799,1
7423.108359,\x01f981940ac50d3f1a0c3eca07926a16d1986807,1
7382.758554,\x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,1
7374.649318,\x7a23608a8ebe71868013bda0d900351a83bb4dc2,1
7365.989266,\x9b66137da669f2e6277832a3d2c91edfe963e64c,1
7355.601119,\x95f1872c2c63f54072bd42f68beee71e0d6f67d3,1
7332.631524,\x1a2d4efc833d4a32728b149b6fbaeb0b948d4bbe,1
7326.565818,\xd4d221ad5b753a6fcbb58a6c7b6b92605ca5325f,1
7302.631961,\x8175c0ffa6891a2bd149a9c86e1e034cb39c5cc1,1
7288.538013,\x71f80b6fa6f806c926e11b72e6e53f5e839d610e,1
7268.712734,\x6baa6e8d3e29cb7ef2f78701e29a5cbe53cf9ef7,1
7264.994595,\x43bf7bcf64c501d5f4632d7f1cce6779aea3c8b3,1
7258.682003,\x00779e03619d626b422c3cd9de72e95602bc2baf,1
7241.384154,\x07746b518d5e8e2f0a534e6cb092178984799be1,1
7212.099902,\x64631b5d259ead889e8b06d12c8b74742804e5f1,1
7192.799928,\xda1267487f8f3931e34009e4131903a156b7006e,1
7171.321533,\x2e3a5f60a5590959b068587c47e643e18e7f5cdf,1
7167.743623,\xae0629b62676c5886c9f18ae5d48fefb5a30bbae,1
7152.281811,\x53c0a8ba543eb7952de46497ceca3a2249b9de68,1
7130.754576,\x4ec7cdf61405758f5ced5e454c0b4b0f4f043df0,1
7125.053642,\xa88562e55279b7a0a97c71e1a5fa65905363ccda,1
7092.237256,\x0b013cca6335dd62353ca60ecec9c39b5227d270,1
7091.607785,\x20943a7fbdcb4b84ea553c13d765cd4adaee709b,1
7074.298706,\xe47e8153d089b54ca8eda7940c798b4c6d8c30fd,1
7074.177347,\xa91cc6fa8550e74b637dd07afc6aef7a93c61d46,1
7068.145322,\x5adcc957cc8611c90059ed8ae5cbd101016b28ec,1
7032.490725,\x80658e3657882cfa73fff0eb20c92aa5e948230c,1
7006.357852,\xa4375b1f647d5fcd97a2e1514517c85e3740c8d9,1
6995.428284,\x203526aff6de28820e5eac5d5137f08d0395f3ca,1
6985.296235,\x00216f030dd4b8c061c9e4b714ab6e3bc2ee356c,1
6963.024341,\xd4c7ac4e4ca65ab5540475066b1271fdcad414f1,1
6950.082166,\xb7ae0da6e536ca618a07a1e42a005acd430790c8,1
6949.685205,\xf21908388875f9e6ff6efcde7962400897401090,1
6944.565575,\x2191faefa3a35e447238ddd27eb7edea126f7684,1
6926.521535,\xcc0d65e83eb589875c8dbe279809a47dd1c32859,1
6917.288489,\x3a44eb3f751ec2f737f9f9b0b11b5984e8f3d712,1
6898.64269,\xc9e7a40b20e2b10b3619109a74e9e6ef17c31299,1
6879.343697,\x7e1fc55d416676998043b4b766968fb0ec8c7550,1
6869.317224,\x23613311d667141a2e4c04df662ec6ea44c89f74,1
6868.161467,\xb45de55de3d88b1dc8d9895711c96a0d27c4bb6d,1
6867.666825,\xb9f8e9dad5d985df35036c61b6aded2ad08bd53f,1
6833.368458,\xde21dcb4d007d1ff6e1ef47ee4f8a47a9867d161,1
6792.808077,\xa23c6b6d479b383a421d1c3ca58a4fa6309104ef,1
6785.528324,\x7904adb48351af7b835cb061316795d5226b7f1a,1
6773.427179,\x1e7b184a3bbb0a457f8d39f5ef5a031922c39b45,1
6760.072331,\xe2ca7390e76c5a992749bb622087310d2e63ca29,1
6747.183268,\xbd373d1083bed4236d11c4d5330e8c5f5ec91462,1
6734.326799,\xb0e4f84384e44228dbc3329169e0417c3bb7c8ad,1
6732.856092,\x1492004547ff0efd778cc2c14e794b26b4701105,1
6731.533344,\x3250dabb584f7fea1bafaff6000ffbbd2f419a15,1
