contract_address,evt_block_number,evt_block_time,evt_index,evt_tx_hash,proposalId,support,voter,votes
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12691638,2021-06-23T17:10:45+00:00,340,\x4947cbef973646ec031bcbc2fb77278b0685bf8cb019612153a2bccc475e51d1,1,TRUE,\x1e51745bdb4436563097833ba83dcc51109d9fa8,3.00694E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12692165,2021-06-23T19:04:29+00:00,419,\xe0f360f5c21211ccb692a10bec68a7bac422ea7125bb8913afb30f16f24c8b50,1,TRUE,\x3e2c4339f0cffb2efc11dd026444cc66d5fc16fe,121
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12692199,2021-06-23T19:11:59+00:00,345,\xaf4082093b37ebc5accb4aaa9f7c2dec7df59adbfcf672e483cf7a2ae6cac29d,1,TRUE,\x66e8bbf70539eae485aa9095b73b3334e00e3919,1.27533E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12692546,2021-06-23T20:26:39+00:00,256,\xebd44360e4e0d620b4a989bceed8cd4fbb6282d292eb7a9ce7e853498029d1f7,1,TRUE,\xe25d5c876e24c52f0938967fb6e164bb70bb2362,3.23523E+17
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12692906,2021-06-23T21:41:55+00:00,325,\x2b56586b934aef7bb7ab2f4a6d21adec404c4abdf1985b561f233d766a84dfcb,1,TRUE,\xab1e8a933d33d4e97639ee355197e0c90c97122e,1.51616E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12693337,2021-06-23T23:19:00+00:00,326,\xba199b8f5fc238ec8fa099bf42b1795cb0176a6e4440c6fb4bee5843dcac05e3,1,TRUE,\x4589594db0709c0ce6a7db471a40c8bc64efcdcb,7.53051E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12693506,2021-06-23T23:52:04+00:00,109,\x6fa2ce851d0351d6238e3aced640bbc6a9b08bbe257e8a7862a261ea8c30e328,1,TRUE,\x84e39a52d7f3f8fb63723782653d4cf71c465a95,9.20022E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12693611,2021-06-24T00:12:47+00:00,55,\x36e7aed3aad3613af8d27c1a22a8d7631cfdf3b34a24435f61bff097acd82571,1,TRUE,\x89b2f3a91c890e884beb5f7f4e74944ce206110f,8.38916E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12693710,2021-06-24T00:36:56+00:00,185,\x10bdac6f6f50eee43279745111bc577bc1b9d71021381ddcbf0db771d6f49f53,1,TRUE,\x547382ef49b2cd906e05b4685739ad241d636347,3.00649E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12693909,2021-06-24T01:20:40+00:00,287,\xe3e480f7faa580d5951b45f9dbc1c93bb409b0f7c40098b40a6c21e4847d7dec,1,TRUE,\x8d07d225a769b7af3a923481e1fdf49180e6a265,4.00E+24
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12694883,2021-06-24T04:57:32+00:00,218,\x15440bcc543b60e93afc7028f775b4b289c2d76f60cd123a0510a315c9bb50df,1,TRUE,\x7bd0fafe34a8b64afaf16166d644cdbb2b950aab,1.154E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12695776,2021-06-24T08:24:54+00:00,154,\x6baf34726d3653b4227912c9c22146c4d4e1fbeb8184eef3ec7009cf215ebb61,1,TRUE,\x8fa54f2e82c2afa672b3c1c3931751af5a5aa2a1,1.00157E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12696994,2021-06-24T13:05:18+00:00,174,\x9b7a14742229146d9ec4ea970078737cfbcfc2e242cf0ce0c8e6ebc76371d7e3,1,TRUE,\xe7925d190aea9279400cd9a005e33ceb9389cc2b,8.00E+24
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12697201,2021-06-24T13:50:10+00:00,115,\xf7f4910e0fabe4b4d2f17b751373fcc536dc09da5ce0cb4e0e14653924895116,1,FALSE,\x32b8b761c038b030a402ab7d5536b4cdda6dba9f,1.00E+24
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12697202,2021-06-24T13:50:11+00:00,36,\xe75ba7686bbb1d29ed1f4287f36070681f421040949c8a72b645e27bf67a6f4e,1,TRUE,\x59b429647fcc0a29166baf2707db5d61f0572865,1.00586E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12697855,2021-06-24T16:18:13+00:00,165,\x768321475fa78d47298ca0753275789201a1d5c18c5fb1a374606f0c34123534,1,TRUE,\x19b570af5dddb8f0f5a15c83d07a1c5153865188,5.39356E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12697884,2021-06-24T16:25:26+00:00,206,\x1415163c82d1e8984f5737d3f80fdaf1fb56da4b99d6a35f865ae8d021ed9ba9,1,TRUE,\xfb30ed9bdf5386cc347d5a9e3fe237705ae6ea3f,6.90959E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12697899,2021-06-24T16:30:06+00:00,268,\xd60ea5e93908ffcf4b184f33dfa606cc359e8e7a8e0cdc7b18ddaaeee36a8980,1,FALSE,\xa7f63376169ccc087eb1160e62ceccb146c1d555,2.02E+23
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12698587,2021-06-24T19:03:55+00:00,57,\xbec191772380bb4d2d385f2219ba7ed8e69c6aa7473e64d9ebf72fbdc332d26f,1,TRUE,\xbc604ab29b3ca323705fc284ceae9885a1fe41da,2.11206E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12699458,2021-06-24T22:10:16+00:00,158,\x3c4f739994b17feab38b015ecf519fcfc9a3e0426632cc324dc841805fde1699,1,TRUE,\x1476ac3a5fe25c2a5edf4889b877f4f9639b8a21,1.1754E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12699715,2021-06-24T23:03:52+00:00,127,\xabb038dfdcb73b01f6b645985ad9b25ad9b0c1fd8d04ebe2a2740e94e2e8df54,1,TRUE,\x2f36399a6fe5472f0264642518c36515e033f206,5.11646E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12699740,2021-06-24T23:09:18+00:00,171,\x016321c9a69ba020863954d07744c803309f989bc43e27d4bb8df1f9c15b6ad2,1,TRUE,\x3651ef5e30388536dd227214b1d82ae4956acdb1,1.05476E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12699764,2021-06-24T23:15:49+00:00,363,\x3d942b3003cbca4a617a972f63cac3112cda07a40fca056cf6d2f1a09841a98b,1,TRUE,\xb21edcfbb2edbdfb3c8304c71235196483e6b8b3,4.37529E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12699779,2021-06-24T23:18:30+00:00,110,\x0d556bfd5600ef1c544adfcd3c1bed6a891256318da867a5d1d841d7213d4375,1,TRUE,\xb587787a8c8cde1250eda1fc2e664666720c661f,1.64624E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12699818,2021-06-24T23:28:14+00:00,361,\x15d13630847ded3703a39754e5ce9756197830dc17f97a5a178c5e6653faf4ce,1,TRUE,\xbaa882d68fc5325fc3899de264f24b5981523a5c,4.11692E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700009,2021-06-25T00:09:46+00:00,184,\x1839b31f9ea9c911543ea0bf2cc33fd0790e6ca4078e0e07e491e96cb0dd1d76,1,TRUE,\xb7bd14e2497cdc57675e896af84ecb652d294ad1,1.13964E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700342,2021-06-25T01:25:34+00:00,313,\xe4c3dd062186d9615ff386aa52205ef409a3466d0af84ece56057b19f160a1bb,1,TRUE,\x634208c63ca256e73c00d99bc8837ea1157feda6,9.19749E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700417,2021-06-25T01:40:45+00:00,316,\xc7b323fe0b77ae7d2828beb364d6c3f5066e1f6f1e1f64a4b35c4757e3bd5693,1,TRUE,\x3e83beb2f665db67c54fe0e23fad2a9869bdaeb4,1.03E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700411,2021-06-25T01:39:25+00:00,211,\x22ed5a2c8867977a4f9bc28e7de7e78254fc639e305b8007e3bf247ec8b31b51,1,TRUE,\x074383b6f6d71d258039f20d5b789414a7535a75,1.0266E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700433,2021-06-25T01:44:05+00:00,282,\xb818a41f1f38cecbcf5f5de607215907bae120179d6f84431ae50936309d1af3,1,TRUE,\x1f411e1808cb7d19351c583f9638887ccb427494,1.0188E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700445,2021-06-25T01:45:52+00:00,225,\x810a257972c74c338bb9f1c00b06d450bd8ad5634a4a99db48c9baaa3f39d2ac,1,TRUE,\x719009d549c6dce17c37ab06a40b25991f2eff29,1.0118E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700469,2021-06-25T01:52:57+00:00,119,\x4df6be89098d636ec2f251b77bf64145b176132d0c02f3e990e9efc4b963bcbf,1,TRUE,\x6fce63859a859a0f30ed09b12f5010d790618ca4,1.50246E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700460,2021-06-25T01:51:30+00:00,143,\x87ed9ff41c5c94926e2d18308df02c35f59d3f216826b627dba1cba8bf4300e2,1,TRUE,\x79e0d96d773c4082046b027dc8834437c1b6206a,1.0158E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12701090,2021-06-25T04:16:38+00:00,317,\xb0c21ac53f181a00f8cd4faa9fd6d86fd9180f544a9710f9a8486ba9a2e15fc3,1,TRUE,\x5b8c78c33881c3e229652c79e3dca124473ae2e2,1.85749E+17
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12702116,2021-06-25T08:03:50+00:00,329,\x59e6de2172442cd16780010076db431998e73cbd420c5e4ebb6e727d89882c1c,1,FALSE,\xb8832d516d0f3094b4bdc5400e36a2a6984233ea,1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12702129,2021-06-25T08:06:07+00:00,305,\x4d0a8bb833dec19adfd3660cf2a3a5bc83f2c2d5f2b107c00c3543e52cbaf10b,1,FALSE,\x4714efb0a03b5f78cc7bab887494ba1f0b89fc11,3.6E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12702716,2021-06-25T10:29:30+00:00,373,\xa245bb06a3c785319c71bb5dd16244797cfbd2558e72ab00b20f842fb430367e,1,TRUE,\xdb2bccfb0428f6384f6571d4df48a639b593d15b,9E+16
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12702717,2021-06-25T10:29:35+00:00,154,\xef54eb3fb08ae0a482a8ed5f3ced2ed62a638ac84626a940b4fb63a9a60094f0,1,TRUE,\x6dba1f623152a48f7e45b3710dc99728f5871eb8,9.4E+16
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12702722,2021-06-25T10:30:49+00:00,379,\xd630ed7eca9c670dcb153feef517c4264a92d8b7754dff072ad43d2f89fcbb07,1,TRUE,\xbf8887ebd12b89ab8da187c26632377e8f031daa,1.05001E+17
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12702717,2021-06-25T10:29:35+00:00,321,\xadd7becbed95dac37e11675574a3823db3d82cb7bed2c1ede96882a4c5e8b745,1,TRUE,\xa576c967ded3dfc793e94122f53cf95b5e2105c0,9E+16
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12688765,2021-06-23T06:12:29+00:00,204,\x31b1686e50d1a132b88cc5d57f89ad1b26638599cc393d98763ab09c802d164a,1,TRUE,\xf7838c101dd142abff1b612bd4da21b21e43721f,2.03E+21
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12688972,2021-06-23T07:01:27+00:00,248,\xa57c45e54d7b3497edaaa4f67ca908eb917aed6aa423adfefa5590c6f14d8538,1,TRUE,\xb60654233c0e224d2e3e09f69c7b4f4dad95124b,1.4E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12688975,2021-06-23T07:01:56+00:00,210,\x83a7183b8c4b5064603d44d9e1b387ab242472e6ab88eaa19b89aae13f49388a,1,TRUE,\x5ca1d8383e2592b21fe2318981ed230d1b2004f2,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12689277,2021-06-23T08:22:57+00:00,126,\xe7723199961fa4280bff69ccd7305c4d62a0653aa256a8649ceeca77cc9d3361,1,TRUE,\xe355a911a09ae2eb892ebe4020357edbb804cff0,7.96148E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12689860,2021-06-23T10:27:10+00:00,333,\x369543738c559e63ac454347256a885a48d5454e0111df3185f8bf7530f46c2d,1,TRUE,\x759de6b9806a5f695b8fe92f58a6771fb5db52c6,7.27179E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12691181,2021-06-23T15:31:39+00:00,265,\x8131edc8770e1fea56d3bf0f88f6297719f3134d25db57544dae53d07f15be8c,1,TRUE,\x06d13d1562eb9da28c59e86e9bfc2a87d13afb01,1.77413E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12691309,2021-06-23T15:56:50+00:00,135,\x4754cb9ebf504b1ff1b0fbae8a035b366f983bf48d788bae913f08ec3b43d0f1,1,TRUE,\x7a31b8dc3cb42cfa99e5176e4b91e6c55bb24e92,1.44E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12692185,2021-06-23T19:08:26+00:00,302,\x24889b689cf15488b64eb7666a57d3ae8b19983c1c01eabf6ccf2884b17b2ecd,1,TRUE,\x43c68a280f464383571af7adc39fb148589eae86,9.39618E+17
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12694894,2021-06-24T05:01:34+00:00,363,\x7ec4ed2b569cdf84963c01f283a948412444c421ca90e9f3a881d59144f2b974,1,FALSE,\x925a0d3e47e8dd9d3377425e4df4fe1a6a145740,1.5E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12695781,2021-06-24T08:26:51+00:00,159,\x0a2dabf84c0099de80850e90c5ec1da8dc934786b9d48ca63688083053a011e3,1,TRUE,\xeef440ea127a0aabf70601c6c68c425c29d02018,1.011E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12695787,2021-06-24T08:28:25+00:00,182,\x726c5662d1124acef506564a9a8814d56ea9d9a104d2877441b68888f026c0ca,1,TRUE,\xef40c4bf712cf78d217f480d8edb27568c165cb9,9.906E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12697487,2021-06-24T14:59:04+00:00,158,\x27fc0fe30ad6182a51a42b3033ce7425658e7048931899d44a7b3e88b035d45b,1,TRUE,\x52f1f14287546f41cde5cede07742a03ddf826ad,8.81E+23
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12698931,2021-06-24T20:17:21+00:00,191,\x26285c05cb539697d5f01cd55ca2da5818a20b455d7799f5d3708ed61ee2ecf8,1,FALSE,\x138dd537d56f2f2761a6fc0a2a0ace67d55480fe,1.01E+21
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700411,2021-06-25T01:39:25+00:00,151,\x8396ca41fdf17e5c92c6caa1af6575d5ad769296cbd782df8d8159cb7b34eafe,1,TRUE,\xcf0b5093a0f7b82dc5320ff4c7857b8b455e01fa,1.0218E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700440,2021-06-25T01:45:19+00:00,331,\x174b7cce62559377c2619157ce569d64121b62dd80e9b68bbcb25c5cf5ebc6d5,1,TRUE,\xfa7f181fcc3d860fc4610390639c516956adbfd1,1.01E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12700436,2021-06-25T01:44:42+00:00,174,\x3f2788077b945f94044eb2891797c7e9ef6c4b25c8c94b6121caf4edf60477ae,1,TRUE,\x99bf609700bcdc3737488f858e2092d7954bfdd4,1.0088E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12702034,2021-06-25T07:47:00+00:00,289,\x3c84fc06fb2906284a68100a70849a8da2ace890f3cd772817f7c699ddf3d7ce,1,TRUE,\x294388d7f62065784666f797ca6919a4b8cef4ab,1.59289E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12702713,2021-06-25T10:29:11+00:00,162,\x760f375ee5da0eab4a7438035f2fda9a7e61fb70b8e1fb815197c3cc5974f661,1,TRUE,\xc16941194d36add28b40201a7a5b000404732ab9,9E+16
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12702822,2021-06-25T10:51:03+00:00,204,\xb419854c862662fad8c892880aab08db5f47fffc359b672e4e753a2c4c5e2e21,1,TRUE,\xc4f39ba15f5376732c594523408ea2e5149aa43d,3.86404E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12703798,2021-06-25T14:29:14+00:00,183,\xaffae2ad59034727bc1d950a9cfa88487bbeed8d372af5395596b781457c3c4c,1,TRUE,\x8962285faac45a7cbc75380c484523bb7c32d429,5.53E+24
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12706598,2021-06-26T01:08:03+00:00,181,\xde0a500100920a5270aded24fb7e5468b94f79c97931ddfbc7d70a188e12c864,1,FALSE,\x744c5087009e272254372ea9af6dfa6cc6a4d0d7,2E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12709522,2021-06-26T11:52:00+00:00,124,\xbf4ac78df4baef32946199dbfffa66668d2e6d05b33d6e253632f12f3dea2979,1,TRUE,\x4759a22ab61466354410519924f67023646b555d,4E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12710336,2021-06-26T15:01:11+00:00,265,\x5367e53e5591fbe2c78415ee5a8eeb274c1da7ec4de7552a5b166726325663f8,1,TRUE,\xdc1f98682f4f8a5c6d54f345f448437b83f5e432,2.50E+24
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12702713,2021-06-25T10:29:11+00:00,137,\xfff2fe041ccf64dbad52f679b9266637f767d50806e12e2ae071e5dc198fa292,1,TRUE,\x2fdc009e9f56fe076becad71110e13b7218aab4a,9.8E+16
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12705770,2021-06-25T22:03:52+00:00,128,\xe13604fd6941134e7fb938bf32ab21ad76e76a6602af70b4d66e81820bb0ff00,1,TRUE,\x6626593c237f530d15ae9980a95ef938ac15c35c,1.07E+25
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12706592,2021-06-26T01:07:24+00:00,130,\x12652ac04f29b05ed0449a12d2650ec21d35643f0cc1c937cd53a5bb2faf7e84,1,TRUE,\x7f843d2df640b5f986b9c14c405a1728f8084d0b,1.00E+22
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12709805,2021-06-26T12:59:34+00:00,369,\x812a558477139aa2d7f575af8105529cadec5fc49fe4c92ef26660cc530ef594,1,TRUE,\x53d290220b4ae5cd91987517ef04e206c1078850,7.15645E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12704143,2021-06-25T15:53:24+00:00,339,\xb2730fc0510a05aea073f3d1ed406db086245a1a8be39487878009874500d242,1,TRUE,\xa2bf1b0a7e079767b4701b5a1d9d5700eb42d1d1,1.03E+25
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12704809,2021-06-25T18:24:52+00:00,164,\x4e4d55554aa494d6b3835bb535c3f8a381d044397f06d32f61ba17186ed6ccbd,1,FALSE,\x84bb5196f0085d61a7c9ac5b903a26d7f009ac13,3.84E+21
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12705604,2021-06-25T21:27:38+00:00,366,\x1abfeee3d1da6545332bf95dbe18f75944b8b9661c923c728886fa8dba0d7ed7,1,TRUE,\xeff506a32b55d5c19847c1a4f8510c00280c27e5,5.53E+24
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12706370,2021-06-26T00:14:15+00:00,312,\x74698b4955593437daf084b3157d141467fb850f2d077253ac831d6ff107ee31,1,TRUE,\x1d0374d87aa3d65bb9693a0a8d06a9881e4b4b43,2.17342E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12709463,2021-06-26T11:37:40+00:00,133,\xddc564d900b26e39a15c0269407f2be117f16bf2c5086e8ddd1a56ccf55cdfd1,1,FALSE,\x35a94822f1e9d5009fb1917de7d58d2403e20d9c,1.65E+21
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12711074,2021-06-26T17:49:35+00:00,126,\x2d39d3b8b028200d5a90da31c780648e92996426fe363ef7bb28956f3e41ccc1,1,FALSE,\x0ec07259e0cec1a4894c0c475da711701a03af33,4E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12711208,2021-06-26T18:20:18+00:00,323,\x027fc1516ffbf8900fc961377d9d056d21a90354996b0513dfbfb368130b7f6d,1,FALSE,\x2533321a436578c60a176bd7cb0f9b2590a98ea1,5.00E+21
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12711222,2021-06-26T18:23:08+00:00,177,\x931d6355c95e6b5c19a00459999312fd248b716aee339f85ca87ff5618ed9456,1,TRUE,\x6c1ddfb81a3666188267296f10253a5a9b5bae40,3.11E+21
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12711942,2021-06-26T21:09:05+00:00,291,\x2667106d36d83cdc69a3c3e93699f5ba40a62637b7ee63e52771be55633b3067,1,TRUE,\xd629e627b2d35120d3afdfaa0d742500be63de00,2.75221E+19
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712696,2021-06-26T23:49:23+00:00,238,\xc707496225894215a2d72b0747bac16adc69e5ea65525146f9dd68e2ba1e2af3,1,TRUE,\x54e250ea9b59f4d627b7c35570e7acd688916ba6,4E+20
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712967,2021-06-27T00:52:02+00:00,200,\x28f96135f20bb25611ef61ea53c0c55474641d5f1601e7adc2bebcda3fc6353e,1,TRUE,\x59ca32a03229ef805686e10cfbd32706378bd4d2,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712967,2021-06-27T00:52:02+00:00,201,\x2d50bb0981af5e92abe637152923ffed812bfb418ccc414a27f2d5d715ee3a8d,1,TRUE,\xd5a5b219b76db9e4273e317fe6e82e98d96e6e44,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712967,2021-06-27T00:52:02+00:00,202,\xc839ff29ff1ba2139539aa796fc3c7d7f56457b400c7a944f47c9cebb824aedf,1,TRUE,\x84d501e88c8b1b1969c1d4dad37b9fead2d2ac5a,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712967,2021-06-27T00:52:02+00:00,204,\x1bfd3014674f3c1684263f68f3dbf49d14970ec5027016d28ab757862cb44244,1,TRUE,\x505328f64a6b3d280970a6fed79a7558fbfe2f06,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,117,\x7edc60769d7adf701574f988570651ba9758c23820eb4d4b4b104bf930f8d424,1,TRUE,\xb02ce4585eee3a0e0e123a0db8c663e41bca063f,1.2E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,128,\xab37192ed655d5b56553a4b8d2fb4d3f886eb8879d56bfdc5c22f32c5f8d9cd6,1,TRUE,\xfb0f55f9fd7f8f2035162ddd8608b9446478d7d8,1.2E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,129,\x98a26bdeaf195aa1ca61df81b95cfff32ebb3933ab6101148aae60d897b47fa4,1,TRUE,\x09d46915731c599215777a4afac838162782c6e4,1.21E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,130,\x504370084f057378634859ea394596900e9f127e2d8b10ab5e17cf10074333a0,1,TRUE,\x055d3306067a1e0ea6b1ee2c838f2d5f2457ed43,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,131,\xec3979b026a3ed90d699809e401c02688e939628ac013bf1f285afa58d7196c5,1,TRUE,\xea59638fcd716d37d34959290b3b2f4f239e85a8,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,132,\x50c68a12f2fd523bfe27db83be45f49a974e622f69066bac2551ff46735abe18,1,TRUE,\xaa1a3823c39764c3063f7252571c7f4ace66d820,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,140,\x96ca3900ab7f83ccdee4259b8d13e9c65c2f63975bd25d54eb6e349762b191f4,1,TRUE,\x70794157efac5314ea9b0eb363d7b19832444aea,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,141,\x54c42b5f28bc4c588906624d740ce56c457bb257d638e3d8b29764d1df4bcea4,1,TRUE,\x11d9f43c216d2cbe066de087ed5b2147d9ffba01,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,142,\x6f7971f4feea5cd1bfee1272cbad5914b9ff3041328e47790d8a59727e81539b,1,TRUE,\x30b908515e34b195a249071176b38653fa7b98d1,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,143,\xbbc6835a33ba4bbfb162c2bdd2934f3aa68d3397b23637150afaf5cf97f07837,1,TRUE,\x3e4eb6d1766a6f35a0271eea8997a06ac7e2dee8,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,149,\x1f5855541ccd7531b591cfaac6c0182519ce34480900d98c4d4a58324fafe260,1,TRUE,\xe31b08a417ce1f48e2b735a1b5cd5e7e8622c402,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,156,\x2521bad542bbf31c3f668722251d0a8cb3b21069a296033ae094b20a49aeae86,1,TRUE,\xeeaa2da749ecc8b2154b3da7f59c65274e58e8d0,2.05E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,157,\x76c3ec6358a766f4005ac0761c68ae11b39d36c08a2695d0ca988e23dea3d2cb,1,TRUE,\x5d37d64236b7621941eeaca9db66739292900e57,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,158,\xb4a81a8c4bcdd63092eb6a6f271c30dc40d2badc5b759c6a1c78c0c686836a5d,1,TRUE,\x37c9cf3b0e9eeb5d78d2b5ef168af181871a441e,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,159,\x3b5dd0fd1a8140b720f0a0823387d0904bef7919f70bcd2358a8f6a35b48650d,1,TRUE,\x3aca2ad957cc202d798f6beb3b858ce4c5618749,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,160,\xf6957ae4f961492fda22d7b5dda97819d6cc311bbc9e1e7e47ac6298fc1ec2a2,1,TRUE,\x36f80088325b16c416d7237022f43f65d2acc906,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712986,2021-06-27T00:58:01+00:00,161,\xfea39ab7c52d83437a05e58794211497e9124245e0fefe9fdbee766f3c5d580a,1,TRUE,\x4957ded04dac83e6b4d9649d57df756453e18a17,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712964,2021-06-27T00:51:41+00:00,300,\xa31347d45c8c430837cbcb7adad79c2e9e82a3309e7ccbe3dbafdd2290d5194f,1,TRUE,\xf6887fd5cb87f7f31df909a226950d9e722e39df,1.1E+18
\xc4e172459f1e7939d522503b81afaac1014ce6f6,12712964,2021-06-27T00:51:41+00:00,302,\x1425db6d7b46298c2adc7a13804e9c167c723c539cdf664ded7b68fe0341c50f,1,TRUE,\xf2b0240ae0d9366a1d10001bd14acead5ffadd83,1.2E+18
