datetime,project,price,market_cap,market_cap_circulating,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,revenue,revenue_supply_side,revenue_protocol
2018-12-12T00:00:00+00:00,Ethereum,87.8504107,9111391456,9111391456,1392270657,0.152805492,,,371.2276314,371.2276314,32782.40604,32782.40604,0
2018-12-11T00:00:00+00:00,Ethereum,89.85371731,9323959136,9323959136,1295907312,0.138986807,,,375.3779818,375.3779818,33546.6176,33546.6176,0
2018-12-10T00:00:00+00:00,Ethereum,93.53012682,9708220957,9708220957,1591278002,0.163910361,,,385.4963285,385.4963285,36083.14521,36083.14521,0
2018-12-09T00:00:00+00:00,Ethereum,90.6782561,9437707619,9437707619,1807021802,0.191468297,,,366.2733314,366.2733314,31678.79493,31678.79493,0
2018-12-08T00:00:00+00:00,Ethereum,92.96795017,9610584223,9610584223,2504222326,0.260569209,,,359.2479385,359.2479385,31810.95597,31810.95597,0
2018-12-07T00:00:00+00:00,Ethereum,91.10115846,9411545129,9411545129,1619374013,0.172062503,,,341.350712,341.350712,45300.33592,45300.33592,0
2018-12-06T00:00:00+00:00,Ethereum,102.5110418,10626501697,10626501697,1338392608,0.125948562,,,374.9103803,374.9103803,45789.61625,45789.61625,0
2018-12-05T00:00:00+00:00,Ethereum,109.851915,11368927708,11368927708,1334764926,0.117404645,,,391.5222255,391.5222255,65894.8274,65894.8274,0
2018-12-04T00:00:00+00:00,Ethereum,108.6768476,11252886409,11252886409,1272979824,0.113124738,,,386.2249197,386.2249197,66010.91477,66010.91477,0
2018-12-03T00:00:00+00:00,Ethereum,115.9442827,11998542054,11998542054,1311180616,0.109278328,,,409.7093591,409.7093591,64423.52348,64423.52348,0
2018-12-02T00:00:00+00:00,Ethereum,118.100759,12257640967,12257640967,1471310196,0.120032084,,,414.514264,414.514264,59089.86848,59089.86848,0
2018-12-01T00:00:00+00:00,Ethereum,113.4028832,11708062197,11708062197,1719140726,0.146833925,,,392.5889908,392.5889908,68537.23253,68537.23253,0
2018-11-30T00:00:00+00:00,Ethereum,117.7053859,12182154959,12182154959,1607356550,0.131943532,,,406.1086488,406.1086488,99310.98459,99310.98459,0
2018-11-29T00:00:00+00:00,Ethereum,122.446425,12659773333,12659773333,2140930653,0.169112874,,,424.7952134,424.7952134,85807.09662,85807.09662,0
2018-11-28T00:00:00+00:00,Ethereum,110.4349436,11441393468,11441393468,1997220603,0.174560958,,,384.3360968,384.3360968,77890.71489,77890.71489,0
2018-11-27T00:00:00+00:00,Ethereum,109.4309885,11351812371,11351812371,1897018311,0.167111493,,,382.9188023,382.9188023,52758.90792,52758.90792,0
2018-11-26T00:00:00+00:00,Ethereum,117.5252775,12164898238,12164898238,2438195896,0.200428795,,,407.3853425,407.3853425,55196.94108,55196.94108,0
2018-11-25T00:00:00+00:00,Ethereum,114.2879313,11817983686,11817983686,1678866536,0.142060319,,,389.4331996,389.4331996,60540.5253,60540.5253,0
2018-11-24T00:00:00+00:00,Ethereum,124.1502964,12835445197,12835445197,1739142609,0.135495309,,,415.2303067,415.2303067,51233.00852,51233.00852,0
2018-11-23T00:00:00+00:00,Ethereum,126.0663876,13145643372,13145643372,1749233437,0.133065639,,,418.378692,418.378692,64073.0977,64073.0977,0
2018-11-22T00:00:00+00:00,Ethereum,137.1730432,14199281075,14199281075,2864570364,0.201740521,,,448.9135394,448.9135394,62737.84661,62737.84661,0
2018-11-21T00:00:00+00:00,Ethereum,131.4766797,13480873431,13480873431,3210253186,0.238133916,,,423.4322741,423.4322741,71074.98567,71074.98567,0
2018-11-20T00:00:00+00:00,Ethereum,150.3911628,15568477360,15568477360,2804845847,0.180161861,,,489.7354577,489.7354577,82427.04218,82427.04218,0
2018-11-19T00:00:00+00:00,Ethereum,177.7286896,18355720231,18355720231,1419370369,0.077325779,,,579.200822,579.200822,92923.92604,92923.92604,0
2018-11-18T00:00:00+00:00,Ethereum,175.6674164,18140877472,18140877472,1412767953,0.077877597,,,574.5419998,574.5419998,80394.59001,80394.59001,0
2018-11-17T00:00:00+00:00,Ethereum,176.0224057,18173414086,18173414086,1724796641,0.094907684,,,577.3211144,577.3211144,70383.7446,70383.7446,0
2018-11-16T00:00:00+00:00,Ethereum,182.4482426,18833157524,18833157524,2461869578,0.130719959,,,596.590105,596.590105,93504.23449,93504.23449,0
2018-11-15T00:00:00+00:00,Ethereum,184.0225594,18991988237,18991988237,2658768934,0.139994239,,,606.4063907,606.4063907,111624.1648,111624.1648,0
2018-11-14T00:00:00+00:00,Ethereum,208.5822965,21526572966,21526572966,1395382434,0.064821392,,,694.5665799,694.5665799,102126.2093,102126.2093,0
2018-11-13T00:00:00+00:00,Ethereum,211.6569092,21835416808,21835416808,1282532598,0.058736346,,,716.8716424,716.8716424,97252.32675,97252.32675,0
2018-11-12T00:00:00+00:00,Ethereum,212.4733247,21915333223,21915333223,1300514888,0.059342693,,,727.9868738,727.9868738,92345.85044,92345.85044,0
2018-11-11T00:00:00+00:00,Ethereum,212.9658279,21899054777,21899054777,1068409319,0.048787919,,,719.6679947,719.6679947,57829.32523,57829.32523,0
2018-11-10T00:00:00+00:00,Ethereum,210.7906196,21743426341,21743426341,1088745373,0.050072392,,,705.7942179,705.7942179,62834.20578,62834.20578,0
2018-11-09T00:00:00+00:00,Ethereum,213.4076344,22014228201,22014228201,1330922736,0.060457388,,,704.5295302,704.5295302,85611.04934,85611.04934,0
2018-11-08T00:00:00+00:00,Ethereum,219.0157748,22526589761,22526589761,1482170343,0.065796481,,,720.3554648,720.3554648,115345.6878,115345.6878,0
2018-11-07T00:00:00+00:00,Ethereum,219.1608871,22564364809,22564364809,1767914757,0.078349857,,,726.245969,726.245969,101414.7571,101414.7571,0
2018-11-06T00:00:00+00:00,Ethereum,209.1088766,21542826214,21542826214,1497004601,0.069489703,,,701.5871727,701.5871727,110920.9116,110920.9116,0
2018-11-05T00:00:00+00:00,Ethereum,206.8144296,21305283380,21305283380,1796786476,0.084335254,,,706.2776898,706.2776898,104702.0569,104702.0569,0
2018-11-04T00:00:00+00:00,Ethereum,200.1362278,20607885132,20607885132,1031402141,0.050048908,,,685.1190962,685.1190962,74202.84212,74202.84212,0
2018-11-03T00:00:00+00:00,Ethereum,202.2827572,20827898393,20827898393,1261558842,0.060570626,,,686.1806628,686.1806628,78743.69922,78743.69922,0
2018-11-02T00:00:00+00:00,Ethereum,199.122607,20504797884,20504797884,1320296640,0.064389644,,,670.6853537,670.6853537,88679.88267,88679.88267,0
2018-11-01T00:00:00+00:00,Ethereum,198.6390488,20443374891,20443374891,1270047763,0.062125152,,,654.3253346,654.3253346,80458.67717,80458.67717,0
2018-10-31T00:00:00+00:00,Ethereum,197.4484496,20319037427,20319037427,977416380.7,0.048103479,,,635.9172836,635.9172836,83364.92264,83364.92264,0
2018-10-30T00:00:00+00:00,Ethereum,195.7514045,20141044165,20141044165,1525796042,0.075755558,,,621.6682985,621.6682985,82730.8113,82730.8113,0
2018-10-29T00:00:00+00:00,Ethereum,204.7223407,21050011679,21050011679,1039726472,0.049393154,,,633.5061308,633.5061308,83019.45704,83019.45704,0
2018-10-28T00:00:00+00:00,Ethereum,203.1873963,20895701369,20895701369,1055337329,0.050504997,,,617.0081542,617.0081542,67379.74987,67379.74987,0
2018-10-27T00:00:00+00:00,Ethereum,203.3849686,20912618604,20912618604,1294283607,0.061890078,,,604.307505,604.307505,71055.80114,71055.80114,0
2018-10-26T00:00:00+00:00,Ethereum,202.3530228,20806627800,20806627800,1165395714,0.056010793,,,592.3739986,592.3739986,96449.29054,96449.29054,0
2018-10-25T00:00:00+00:00,Ethereum,203.5221988,20915202601,20915202601,1220612744,0.058360073,,,592.3730012,592.3730012,108527.0771,108527.0771,0
2018-10-24T00:00:00+00:00,Ethereum,204.0839456,20971271071,20971271071,1232758658,0.058783211,,,584.9417762,584.9417762,94447.25095,94447.25095,0
2018-10-23T00:00:00+00:00,Ethereum,205.0377549,21065455940,21065455940,1242296101,0.058973141,,,588.3133751,588.3133751,81898.77398,81898.77398,0
2018-10-22T00:00:00+00:00,Ethereum,206.3098268,21194118735,21194118735,1070945888,0.050530334,,,588.2650595,588.2650595,80303.13876,80303.13876,0
2018-10-21T00:00:00+00:00,Ethereum,206.8820987,21245961050,21245961050,1154390189,0.054334571,,,573.3075358,573.3075358,67034.23418,67034.23418,0
2018-10-20T00:00:00+00:00,Ethereum,203.9762625,20944981900,20944981900,1230724743,0.058759886,,,557.4601779,557.4601779,74094.88376,74094.88376,0
2018-10-19T00:00:00+00:00,Ethereum,204.3130489,20978898040,20978898040,1267340948,0.060410273,,,546.0520878,546.0520878,82990.41905,82990.41905,0
2018-10-18T00:00:00+00:00,Ethereum,211.082693,21665771380,21665771380,1230898825,0.056813063,,,558.6579878,558.6579878,72272.10056,72272.10056,0
2018-10-17T00:00:00+00:00,Ethereum,212.4442865,21797843240,21797843240,1278234752,0.058640423,,,559.5582551,559.5582551,77954.17187,77954.17187,0
2018-10-16T00:00:00+00:00,Ethereum,212.2030694,21758441437,21758441437,3003242430,0.138026542,,,557.9569826,557.9569826,72348.63902,72348.63902,0
2018-10-15T00:00:00+00:00,Ethereum,196.3186984,20154043106,20154043106,1120326805,0.055588191,,,514.7139365,514.7139365,83928.20897,83928.20897,0
2018-10-14T00:00:00+00:00,Ethereum,201.0534997,20618468438,20618468438,1075912682,0.052181988,,,526.7096704,526.7096704,56815.03796,56815.03796,0
2018-10-13T00:00:00+00:00,Ethereum,197.0680159,20205253420,20205253420,1432531941,0.070898984,,,507.443957,507.443957,67077.07856,67077.07856,0
2018-10-12T00:00:00+00:00,Ethereum,192.0010841,19696329363,19696329363,1985897939,0.100825789,,,490.6244051,490.6244051,119979.4133,119979.4133,0
2018-10-11T00:00:00+00:00,Ethereum,225.6620162,23136932206,23136932206,1221609498,0.052799113,,,580.6824653,580.6824653,89903.57368,89903.57368,0
2018-10-10T00:00:00+00:00,Ethereum,227.9689078,23360773269,23360773269,1144035692,0.04897251,,,586.6436192,586.6436192,100176.3594,100176.3594,0
2018-10-09T00:00:00+00:00,Ethereum,229.524615,23515310564,23515310564,1307100279,0.055585074,,,593.2381286,593.2381286,87715.98243,87715.98243,0
2018-10-08T00:00:00+00:00,Ethereum,225.6583486,23108155611,23108155611,1219257804,0.052763095,,,584.3851326,584.3851326,98221.3189,98221.3189,0
2018-10-07T00:00:00+00:00,Ethereum,225.0688073,23047878587,23047878587,1289880375,0.055965254,,,580.9856579,580.9856579,70497.8277,70497.8277,0
2018-10-06T00:00:00+00:00,Ethereum,228.0360702,23346587563,23346587563,1343329878,0.057538596,,,580.4857538,580.4857538,65036.35278,65036.35278,0
2018-10-05T00:00:00+00:00,Ethereum,222.1958478,22746296668,22746296668,1299403541,0.057125938,,,562.2953361,562.2953361,97371.10331,97371.10331,0
2018-10-04T00:00:00+00:00,Ethereum,220.4744603,22578266460,22578266460,1484341832,0.065742064,,,552.6940219,552.6940219,97482.56677,97482.56677,0
2018-10-03T00:00:00+00:00,Ethereum,225.7948538,23102075847,23102075847,1289588249,0.055821315,,,563.8962303,563.8962303,97388.56712,97388.56712,0
2018-10-02T00:00:00+00:00,Ethereum,231.1436846,23660128685,23660128685,1380169412,0.058333132,,,577.4879799,577.4879799,145629.7211,145629.7211,0
2018-10-01T00:00:00+00:00,Ethereum,232.7813852,23810956055,23810956055,1696510082,0.071249137,,,587.8054921,587.8054921,140665.5041,140665.5041,0
2018-09-30T00:00:00+00:00,Ethereum,231.7358733,23704835591,23704835591,2157048772,0.09099615,,,587.6219275,587.6219275,121248.5987,121248.5987,0
2018-09-29T00:00:00+00:00,Ethereum,222.2292398,22728786276,22728786276,1941656837,0.085427212,,,562.7604041,562.7604041,153174.4739,153174.4739,0
2018-09-28T00:00:00+00:00,Ethereum,229.2219593,23427304228,23427304228,2324850663,0.099236798,,,580.0558526,580.0558526,137237.3997,137237.3997,0
2018-09-27T00:00:00+00:00,Ethereum,214.9793803,21996083267,21996083267,2266901693,0.103059334,,,548.5104605,548.5104605,130208.2636,130208.2636,0
2018-09-26T00:00:00+00:00,Ethereum,219.5043438,22430430094,22430430094,4690848658,0.209128788,,,563.1809987,563.1809987,115068.8831,115068.8831,0
2018-09-25T00:00:00+00:00,Ethereum,228.3409115,23326983439,23326983439,2153893196,0.092334836,,,561.6609681,561.6609681,112021.2305,112021.2305,0
2018-09-24T00:00:00+00:00,Ethereum,244.7847955,25008142946,25008142946,2228170858,0.089097814,,,605.4282348,605.4282348,154764.3781,154764.3781,0
2018-09-23T00:00:00+00:00,Ethereum,241.8437318,24698456681,24698456681,2253360128,0.091234856,,,574.5626697,574.5626697,90593.68267,90593.68267,0
2018-09-22T00:00:00+00:00,Ethereum,247.4100179,25265891713,25265891713,3224898333,0.127638413,,,576.0080542,576.0080542,100724.3995,100724.3995,0
2018-09-21T00:00:00+00:00,Ethereum,224.3809777,22905841035,22905841035,2506415803,0.109422562,,,503.2889808,503.2889808,167816.3514,167816.3514,0
2018-09-20T00:00:00+00:00,Ethereum,209.1425268,21345953865,21345953865,2532964971,0.118662534,,,476.6263662,476.6263662,110653.5061,110653.5061,0
2018-09-19T00:00:00+00:00,Ethereum,210.1506965,21444053204,21444053204,2669510296,0.124487207,,,478.850221,478.850221,146037.5602,146037.5602,0
2018-09-18T00:00:00+00:00,Ethereum,196.5766097,20051344766,20051344766,2973745225,0.148306523,,,451.0425578,451.0425578,113785.83,113785.83,0
2018-09-17T00:00:00+00:00,Ethereum,220.1415794,22455303413,22455303413,2369163812,0.105505758,,,502.8829012,502.8829012,87019.0253,87019.0253,0
2018-09-16T00:00:00+00:00,Ethereum,223.0530823,22752839429,22752839429,2852106466,0.125351672,,,447.8489843,447.8489843,81451.62351,81451.62351,0
2018-09-15T00:00:00+00:00,Ethereum,211.3835617,21564238471,21564238471,3131560545,0.145220085,,,417.8191728,417.8191728,85868.4541,85868.4541,0
2018-09-14T00:00:00+00:00,Ethereum,211.8267275,21593950253,21593950253,3501498583,0.162151832,,,410.8924891,410.8924891,83077.2336,83077.2336,0
2018-09-13T00:00:00+00:00,Ethereum,182.9455763,18646346739,18646346739,2604494815,0.139678557,,,348.3657843,348.3657843,113881.3614,113881.3614,0
2018-09-12T00:00:00+00:00,Ethereum,184.0822318,18758112118,18758112118,2596452766,0.138417595,,,347.7069311,347.7069311,94911.60304,94911.60304,0
2018-09-11T00:00:00+00:00,Ethereum,196.3615327,19995395751,19995395751,2491788678,0.124618123,,,369.0035756,369.0035756,94410.40982,94410.40982,0
2018-09-10T00:00:00+00:00,Ethereum,195.8773383,19952064720,19952064720,3175761389,0.159169561,,,362.73399,362.73399,87923.42187,87923.42187,0
2018-09-09T00:00:00+00:00,Ethereum,196.8653869,20053781148,20053781148,2540332939,0.126676008,,,334.8480014,334.8480014,84705.40334,84705.40334,0
2018-09-08T00:00:00+00:00,Ethereum,215.4322375,21937448595,21937448595,2789431368,0.127153865,,,315.3304662,315.3304662,79543.53366,79543.53366,0
2018-09-07T00:00:00+00:00,Ethereum,229.374958,23333059272,23333059272,2701061396,0.115761134,,,289.3433723,289.3433723,109060.5602,109060.5602,0
2018-09-06T00:00:00+00:00,Ethereum,232.5957687,23699297869,23699297869,4099897500,0.172996581,,,277.6742034,277.6742034,117103.8121,117103.8121,0
2018-09-05T00:00:00+00:00,Ethereum,285.4857566,29050036563,29050036563,2979570499,0.102566842,,,337.7635059,337.7635059,84870.05363,84870.05363,0
2018-09-04T00:00:00+00:00,Ethereum,288.8528256,29383711205,29383711205,2057722571,0.070029363,,,340.5903842,340.5903842,131234.6182,131234.6182,0
2018-09-03T00:00:00+00:00,Ethereum,294.5856885,29960438167,29960438167,2297225429,0.076675295,,,345.7696617,345.7696617,107451.0025,107451.0025,0
2018-09-02T00:00:00+00:00,Ethereum,295.6461618,30072245776,30072245776,2591135538,0.086163686,,,345.3658965,345.3658965,97567.55248,97567.55248,0
2018-09-01T00:00:00+00:00,Ethereum,282.2231787,28697700432,28697700432,2200676476,0.076684767,,,327.8209123,327.8209123,106344.7036,106344.7036,0
2018-08-31T00:00:00+00:00,Ethereum,285.1028726,28983027591,28983027591,2491159404,0.085952352,,,322.1118858,322.1118858,126402.1993,126402.1993,0
2018-08-30T00:00:00+00:00,Ethereum,288.5053606,29316888090,29316888090,2536785879,0.086529848,,,324.6668427,324.6668427,125304.0474,125304.0474,0
2018-08-29T00:00:00+00:00,Ethereum,296.2961276,30108250593,30108250593,2548394710,0.084641075,,,332.0808371,332.0808371,153172.8325,153172.8325,0
2018-08-28T00:00:00+00:00,Ethereum,286.9611038,29048911774,29048911774,2157563440,0.074273469,,,320.8694025,320.8694025,112901.8973,112901.8973,0
2018-08-27T00:00:00+00:00,Ethereum,273.5034142,27764964384,27764964384,1905358201,0.068624551,,,301.7185744,301.7185744,106989.5225,106989.5225,0
2018-08-26T00:00:00+00:00,Ethereum,277.9667106,28227624888,28227624888,1727946125,0.061214719,,,304.2764479,304.2764479,259795.6466,259795.6466,0
2018-08-25T00:00:00+00:00,Ethereum,281.734642,28606495007,28606495007,2215723322,0.077455253,,,311.4673241,311.4673241,92860.08741,92860.08741,0
2018-08-24T00:00:00+00:00,Ethereum,275.8083851,27993194188,27993194188,2099144009,0.074987656,,,300.2947364,300.2947364,297449.0159,297449.0159,0
2018-08-23T00:00:00+00:00,Ethereum,269.2483994,27322879481,27322879481,2312267791,0.08462753,,,295.7217284,295.7217284,165099.8321,165099.8321,0
2018-08-22T00:00:00+00:00,Ethereum,280.3747171,28451639053,28451639053,2099627672,0.07379637,,,304.614761,304.614761,240735.8482,240735.8482,0
2018-08-21T00:00:00+00:00,Ethereum,271.0615522,27502092651,27502092651,2209797061,0.080350142,,,297.16774,297.16774,106088.4692,106088.4692,0
2018-08-20T00:00:00+00:00,Ethereum,299.4351226,30373462667,30373462667,2503896968,0.082436994,,,321.3641433,321.3641433,110387.9673,110387.9673,0
2018-08-19T00:00:00+00:00,Ethereum,293.1769918,29731648689,29731648689,2806352499,0.094389401,,,309.2020811,309.2020811,118279.2414,118279.2414,0
2018-08-18T00:00:00+00:00,Ethereum,314.7932527,31900584937,31900584937,2930409555,0.091860684,,,328.3789441,328.3789441,130567.9629,130567.9629,0
2018-08-17T00:00:00+00:00,Ethereum,286.3202214,29013771357,29013771357,2409323175,0.083040676,,,295.1348778,295.1348778,609480.9725,609480.9725,0
2018-08-16T00:00:00+00:00,Ethereum,281.1411931,28457713331,28457713331,2818580242,0.099044509,,,302.3854611,302.3854611,149965.9295,149965.9295,0
2018-08-15T00:00:00+00:00,Ethereum,277.7460166,28143782821,28143782821,3134794914,0.111384988,,,294.321429,294.321429,165904.3184,165904.3184,0
2018-08-14T00:00:00+00:00,Ethereum,284.9586647,28868747042,28868747042,2305624515,0.079865763,,,256.6420149,256.6420149,165581.6896,165581.6896,0
2018-08-13T00:00:00+00:00,Ethereum,317.9561131,32205233602,32205233602,2055561310,0.063826934,,,256.5787731,256.5787731,149795.3208,149795.3208,0
2018-08-12T00:00:00+00:00,Ethereum,317.3144774,32133841450,32133841450,2371854615,0.073811736,,,244.2997368,244.2997368,115251.4922,115251.4922,0
2018-08-11T00:00:00+00:00,Ethereum,332.4924331,33664024162,33664024162,2027472927,0.060226695,,,245.7580567,245.7580567,163810.858,163810.858,0
2018-08-10T00:00:00+00:00,Ethereum,363.6851799,36814735141,36814735141,2317855524,0.062959995,,,263.9795821,263.9795821,502774.1735,502774.1735,0
2018-08-09T00:00:00+00:00,Ethereum,353.6461229,35791291191,35791291191,1935897433,0.054088505,,,260.7075589,260.7075589,906885.0074,906885.0074,0
2018-08-08T00:00:00+00:00,Ethereum,377.7509011,38223074883,38223074883,1851482817,0.048438877,,,288.0427759,288.0427759,1019880.348,1019880.348,0
2018-08-07T00:00:00+00:00,Ethereum,404.8171979,40953537750,40953537750,2315454593,0.056538573,,,318.45113,318.45113,508907.9249,508907.9249,0
2018-08-06T00:00:00+00:00,Ethereum,409.1649354,41385054072,41385054072,2106705189,0.050904976,,,296.3079364,296.3079364,172966.2683,172966.2683,0
2018-08-05T00:00:00+00:00,Ethereum,406.8839912,41145986285,41145986285,1809713053,0.043982736,,,263.5094128,263.5094128,107448.4145,107448.4145,0
2018-08-04T00:00:00+00:00,Ethereum,417.3553932,42196294616,42196294616,2104388036,0.049871394,,,249.7309121,249.7309121,163140.9649,163140.9649,0
2018-08-03T00:00:00+00:00,Ethereum,410.9251331,41537743616,41537743616,2616667155,0.062994928,,,226.7546522,226.7546522,143550.0345,143550.0345,0
2018-08-02T00:00:00+00:00,Ethereum,417.2754068,42171077989,42171077989,5779965392,0.137059939,,,207.3783251,207.3783251,137247.9016,137247.9016,0
2018-08-01T00:00:00+00:00,Ethereum,432.3501179,43685748085,43685748085,1576813469,0.03609446,,,186.2191058,186.2191058,313352.6226,313352.6226,0
2018-07-31T00:00:00+00:00,Ethereum,458.0809212,46276223652,46276223652,1658111274,0.035830739,,,186.5040027,186.5040027,153600.3845,153600.3845,0
2018-07-30T00:00:00+00:00,Ethereum,466.4192291,47108994325,47108994325,8096703017,0.171871702,,,183.3422018,183.3422018,156478.3086,156478.3086,0
2018-07-29T00:00:00+00:00,Ethereum,465.8991553,47046915978,47046915978,15896613818,0.337888541,,,182.9760525,182.9760525,141830.9665,141830.9665,0
2018-07-28T00:00:00+00:00,Ethereum,467.9579266,47245239453,47245239453,1318960361,0.027917318,,,183.6333544,183.6333544,239520.9198,239520.9198,0
2018-07-27T00:00:00+00:00,Ethereum,460.8693339,46520159726,46520159726,1425778760,0.030648621,,,181.379072,181.379072,170428.7563,170428.7563,0
2018-07-26T00:00:00+00:00,Ethereum,468.7374923,47304793330,47304793330,1567839914,0.033143363,,,184.45857,184.45857,181201.8795,181201.8795,0
2018-07-25T00:00:00+00:00,Ethereum,477.2092717,48149869331,48149869331,1761639225,0.036586584,,,187.2296769,187.2296769,209621.7607,209621.7607,0
2018-07-24T00:00:00+00:00,Ethereum,447.9213791,45185546979,45185546979,1376984398,0.030474001,,,175.5071418,175.5071418,227365.3729,227365.3729,0
2018-07-23T00:00:00+00:00,Ethereum,455.5332019,45944085755,45944085755,1171779230,0.025504463,,,178.9640231,178.9640231,250723.6315,250723.6315,0
2018-07-22T00:00:00+00:00,Ethereum,458.0790284,46191354520,46191354520,1274976612,0.027602062,,,178.6352407,178.6352407,168147.6888,168147.6888,0
2018-07-21T00:00:00+00:00,Ethereum,447.2032909,45085461873,45085461873,1657375888,0.036760761,,,173.9582451,173.9582451,273131.1057,273131.1057,0
2018-07-20T00:00:00+00:00,Ethereum,464.7899427,46849108851,46849108851,1540257888,0.032876994,,,181.0825055,181.0825055,249835.4271,249835.4271,0
2018-07-19T00:00:00+00:00,Ethereum,475.9901579,47968300051,47968300051,1914258994,0.039906751,,,185.4056444,185.4056444,202327.7658,202327.7658,0
2018-07-18T00:00:00+00:00,Ethereum,497.1775461,50093375647,50093375647,1948063361,0.038888642,,,193.8931054,193.8931054,229188.1625,229188.1625,0
2018-07-17T00:00:00+00:00,Ethereum,478.208507,48172237051,48172237051,2202047226,0.045711957,,,187.0978347,187.0978347,253099.8264,253099.8264,0
2018-07-16T00:00:00+00:00,Ethereum,446.6095209,44980010137,44980010137,1144805113,0.02545142,,,174.4350471,174.4350471,278372.9457,278372.9457,0
2018-07-15T00:00:00+00:00,Ethereum,431.7845684,43478040809,43478040809,1123965514,0.025851338,,,168.5002321,168.5002321,1598175.071,1598175.071,0
2018-07-14T00:00:00+00:00,Ethereum,431.2669397,43417089532,43417089532,1446717925,0.033321394,,,179.112226,179.112226,1272364.673,1272364.673,0
2018-07-13T00:00:00+00:00,Ethereum,427.7922444,43058583252,43058583252,1431811643,0.033252642,,,187.0975628,187.0975628,660791.8377,660791.8377,0
2018-07-12T00:00:00+00:00,Ethereum,443.0254304,44582775234,44582775234,1290310142,0.028941898,,,198.1,198.1,577776.375,577776.375,0
2018-07-11T00:00:00+00:00,Ethereum,431.7644545,43440645610,43440645610,1785960365,0.041112657,,,196.3867973,196.3867973,374457.3124,374457.3124,0
2018-07-10T00:00:00+00:00,Ethereum,469.7022294,47248080179,47248080179,1637687611,0.034661464,,,215.2672705,215.2672705,318019.8407,318019.8407,0
2018-07-09T00:00:00+00:00,Ethereum,483.8040308,48656609006,48656609006,1475654563,0.030327937,,,222.3562438,222.3562438,517397.0622,517397.0622,0
2018-07-08T00:00:00+00:00,Ethereum,481.5238235,48417457589,48417457589,1498055824,0.030940407,,,223.5316502,223.5316502,671913.2511,671913.2511,0
2018-07-07T00:00:00+00:00,Ethereum,467.5901145,47006819802,47006819802,1573448525,0.033472771,,,220.5140992,220.5140992,1448828.09,1448828.09,0
2018-07-06T00:00:00+00:00,Ethereum,466.8794801,46925838687,46925838687,1727252654,0.036808136,,,232.4462915,232.4462915,1572391.384,1572391.384,0
2018-07-05T00:00:00+00:00,Ethereum,463.2222083,46548745986,46548745986,1569050880,0.033707694,,,247.7290127,247.7290127,1196344.536,1196344.536,0
2018-07-04T00:00:00+00:00,Ethereum,459.6987235,46185301814,46185301814,1747988601,0.037847292,,,258.0964578,258.0964578,1370578.072,1370578.072,0
2018-07-03T00:00:00+00:00,Ethereum,472.3116584,47442809332,47442809332,1756088768,0.037014856,,,283.9022209,283.9022209,1856593.863,1856593.863,0
2018-07-02T00:00:00+00:00,Ethereum,447.6805506,44959418543,44959418543,1389903375,0.030914621,,,300.8300629,300.8300629,2790500.626,2790500.626,0
2018-07-01T00:00:00+00:00,Ethereum,449.4300451,45125931777,45125931777,1242421814,0.027532325,,,368.1830519,368.1830519,1462585.889,1462585.889,0
2018-06-30T00:00:00+00:00,Ethereum,432.5072205,43417851340,43417851340,1274641927,0.029357554,,,385.5262259,385.5262259,902794.9019,902794.9019,0
2018-06-29T00:00:00+00:00,Ethereum,420.8621242,42240235078,42240235078,1247515217,0.029533813,,,392.2921722,392.2921722,171332.6664,171332.6664,0
2018-06-28T00:00:00+00:00,Ethereum,437.8765375,43938995892,43938995892,1459598904,0.033218759,,,395.3472747,395.3472747,155390.535,155390.535,0
2018-06-27T00:00:00+00:00,Ethereum,430.6017844,43200150826,43200150826,3145279252,0.072807136,,,377.2038896,377.2038896,171578.4874,171578.4874,0
2018-06-26T00:00:00+00:00,Ethereum,458.9258012,46032293630,46032293630,3935188499,0.085487561,,,396.2193475,396.2193475,168035.8692,168035.8692,0
2018-06-25T00:00:00+00:00,Ethereum,455.7184306,45701228404,45701228404,1813906376,0.039690539,,,386.3060549,386.3060549,242177.6273,242177.6273,0
2018-06-24T00:00:00+00:00,Ethereum,472.9772648,47422371815,47422371815,1088716168,0.02295786,,,394.723948,394.723948,233993.3689,233993.3689,0
2018-06-23T00:00:00+00:00,Ethereum,463.9408287,46506729655,46506729655,1473054828,0.031674014,,,379.7434618,379.7434618,164978.1929,164978.1929,0
2018-06-22T00:00:00+00:00,Ethereum,520.6671645,52182383817,52182383817,901042405.3,0.017267176,,,414.6637749,414.6637749,408417.1652,408417.1652,0
2018-06-21T00:00:00+00:00,Ethereum,529.7630466,53083203704,53083203704,983081480.7,0.018519634,,,418.4081906,418.4081906,218670.1599,218670.1599,0
2018-06-20T00:00:00+00:00,Ethereum,532.0039134,53296770079,53296770079,1047558826,0.019655203,,,410.2647982,410.2647982,234307.2373,234307.2373,0
2018-06-19T00:00:00+00:00,Ethereum,512.4288525,51325180407,51325180407,861532499.7,0.016785767,,,388.1525501,388.1525501,250166.1703,250166.1703,0
2018-06-18T00:00:00+00:00,Ethereum,491.400276,49208886720,49208886720,675191595,0.013720928,,,365.3154242,365.3154242,171311.8746,171311.8746,0
2018-06-17T00:00:00+00:00,Ethereum,493.0678581,49365820389,49365820389,732126705.8,0.01483064,,,355.6828355,355.6828355,154041.6767,154041.6767,0
