sender,receiver,amount,amount_usd,currency,date
0x6206e425bc584ac757e28bcc5555a44ace4bcfa0,0x80c5e6908368cb9db503ba968d7ec5a565bfb389,348385.9321,2321539.062,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-08-31
0x6206e425bc584ac757e28bcc5555a44ace4bcfa0,0x024674caa0900226a151030f47896ef99c87c687,65460.93147,190855.2426,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,934.5793924,3869.162125,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-08-31
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xc8d02f2669ef9aabe6b3b75e2813695aed63748d,1249.269768,12656.91143,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xc8d02f2669ef9aabe6b3b75e2813695aed63748d,1048.725787,8737.618091,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1431.716825,9615.83085,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0x720bb526c5f9a2ca6c13aee2e11daee1dd80abb0,659.2756818,3000.160625,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,770.3737951,3706.068449,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xdb526bc51815e48b9c6d9a20940b0b9e62500248,18.8916445,88.4502682,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0x8f75a47c5a8949aee8d3f01e59e6992564d011ca,392.4002679,1891.084014,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0x060e2acb27471b12f8ad5d2053f37748df3abba1,127.671,573.2492139,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,642.276183,2950.254696,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1535705.096,4247848.511,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,924.1620262,2519.016767,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xdb526bc51815e48b9c6d9a20940b0b9e62500248,29.61622489,86.27345731,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1119.628196,2575.616213,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0x8798249c2e607446efb7ad49ec89dd1865ff4272,134974.781,400831.8781,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0x795065dcc9f64b5614c407a6efdc400da6221fb0,134973.781,372154.826,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0x795065dcc9f64b5614c407a6efdc400da6221fb0,70815.45145,174507.4109,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0x8798249c2e607446efb7ad49ec89dd1865ff4272,69386.87795,194564.1689,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,183.5789541,434.6323336,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0x795065dcc9f64b5614c407a6efdc400da6221fb0,12499.92672,35159.19996,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,2885.963033,6610.655907,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x31e3195706ed3c1961674eaf26b5072ea5cee8b5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,204.4988386,311.4247206,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-16
0xe18bcc7c71b898c587483c3d64f1729d997c2f8d,0xd8e2c7a4fdf952b826bfe29424556dee81ab7f78,3.402036246,19.81024618,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x918425a111a452af9930de5a79c6f47152ef9521,0x8798249c2e607446efb7ad49ec89dd1865ff4272,75,120.6398785,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-20
0x918425a111a452af9930de5a79c6f47152ef9521,0xce84867c3c02b05dc570d0135103d3fb9cc19433,75.02647687,94.95307727,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-24
0x918425a111a452af9930de5a79c6f47152ef9521,0xce84867c3c02b05dc570d0135103d3fb9cc19433,93.43071809,151.6216185,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-11-20
0x8ec921592d19d268afb55f1506c3bb3727413f8a,0x34f43fdbfad7297c2412f78de2c9637ed31f2bb5,1.23,9.945576439,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x4a8838924097e19f721d7d7849c5a4bbe5445961,0x6aa382fcbfad1899d7dafc0be1818790e27ed5d9,700,1862.194657,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x4a8838924097e19f721d7d7849c5a4bbe5445961,0xe71dce92334492a11fa87de2d335d97060762659,4,11.02993298,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x4a8838924097e19f721d7d7849c5a4bbe5445961,0x11eac85a36fe867ff74a4dc5223983e7fb03f9da,163.6178267,435.2689182,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x4a8838924097e19f721d7d7849c5a4bbe5445961,0xce84867c3c02b05dc570d0135103d3fb9cc19433,226,658.9164538,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x4a8838924097e19f721d7d7849c5a4bbe5445961,0xce84867c3c02b05dc570d0135103d3fb9cc19433,349.4614084,771.6371822,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x4a8838924097e19f721d7d7849c5a4bbe5445961,0x8798249c2e607446efb7ad49ec89dd1865ff4272,2.909483073,7.817865751,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x4a8838924097e19f721d7d7849c5a4bbe5445961,0xce84867c3c02b05dc570d0135103d3fb9cc19433,960,2414.681168,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x4a8838924097e19f721d7d7849c5a4bbe5445961,0x338286c0bc081891a4bda39c7667ae150bf5d206,5.000004924,12.02854387,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x4a8838924097e19f721d7d7849c5a4bbe5445961,0xce84867c3c02b05dc570d0135103d3fb9cc19433,68,152.2268763,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0xbeeb66591fc66210672880da41a481bf9fcfc72a,0xce84867c3c02b05dc570d0135103d3fb9cc19433,133.1722086,780.6805685,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0xbeeb66591fc66210672880da41a481bf9fcfc72a,0xce84867c3c02b05dc570d0135103d3fb9cc19433,161.7100394,660.5221331,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x7beffdf57bb29147490ab7952226938c1b56640b,0xd2fc00664d8161f6e3bf212d300c95894d13c75d,203.8679779,2066.505692,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x7beffdf57bb29147490ab7952226938c1b56640b,0xd2fc00664d8161f6e3bf212d300c95894d13c75d,226.0043447,1705.637531,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x7beffdf57bb29147490ab7952226938c1b56640b,0xd2fc00664d8161f6e3bf212d300c95894d13c75d,206.9077303,1523.906859,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xce84867c3c02b05dc570d0135103d3fb9cc19433,702.5650199,3853.712277,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-08-31
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xa5bce85cbf2475ccdb7eac6ea4b18df5608b573f,38.3954844,299.005362,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xe9e312c82db65b6b83bf6304328f3fbfa744b263,73.32365124,553.3679967,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xe9e312c82db65b6b83bf6304328f3fbfa744b263,91.71047174,652.1284622,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xce84867c3c02b05dc570d0135103d3fb9cc19433,47.86756439,223.2125978,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xe9e312c82db65b6b83bf6304328f3fbfa744b263,86.86504329,427.0678098,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xe9e312c82db65b6b83bf6304328f3fbfa744b263,161.2806239,276.8718822,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xe9e312c82db65b6b83bf6304328f3fbfa744b263,108.1654164,284.4748253,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xe9e312c82db65b6b83bf6304328f3fbfa744b263,99.73856039,275.9080125,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0x8798249c2e607446efb7ad49ec89dd1865ff4272,111.1302389,336.8724921,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0x8798249c2e607446efb7ad49ec89dd1865ff4272,153.6280183,348.5273696,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xe9e312c82db65b6b83bf6304328f3fbfa744b263,83.04795448,204.8020837,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0x8798249c2e607446efb7ad49ec89dd1865ff4272,74.65669649,190.2309836,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0x795065dcc9f64b5614c407a6efdc400da6221fb0,386.584761,723.1052164,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xce84867c3c02b05dc570d0135103d3fb9cc19433,228.5878455,284.1947303,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-01
0xed5301c542146c57ee2d9b1d17fb2e788c9fc301,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1555.510218,1695.850906,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-03
0x8e8cbd1d7f4ffc869fea4ea24b7cf7276fdb23ed,0xce84867c3c02b05dc570d0135103d3fb9cc19433,85.73089764,154.2215271,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x6f067ed7a9b2493c15e3ab197e5a8e6265ecd0a5,0x4938960c507a4d7094c53a8cddcf925835393b8f,1181.364852,8774.65026,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x6f067ed7a9b2493c15e3ab197e5a8e6265ecd0a5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,300.6185876,2566.924935,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x6f067ed7a9b2493c15e3ab197e5a8e6265ecd0a5,0x4938960c507a4d7094c53a8cddcf925835393b8f,1448.918491,4310.637044,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x6f067ed7a9b2493c15e3ab197e5a8e6265ecd0a5,0x3fe310414107d4c885c2316cbbc6ba758a583282,1515.163231,4301.388723,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0x6f067ed7a9b2493c15e3ab197e5a8e6265ecd0a5,0xce84867c3c02b05dc570d0135103d3fb9cc19433,145.6794948,343.9790272,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x6f067ed7a9b2493c15e3ab197e5a8e6265ecd0a5,0x795065dcc9f64b5614c407a6efdc400da6221fb0,233.37028,562.452051,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x7d535991f64f1e7451be3a5c4e68d7bf2fe09615,0xce84867c3c02b05dc570d0135103d3fb9cc19433,413.4746982,3219.93989,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x7d535991f64f1e7451be3a5c4e68d7bf2fe09615,0x795065dcc9f64b5614c407a6efdc400da6221fb0,1122.520241,2558.584176,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-14
0xc826378ca7822bb2d536df1070a5fd51969c815f,0x8b1ea47e37a70e7feefc6a6945a4a7272a7934db,55.76420791,411.7331202,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x6f1584887982c52d2ac41362941936e3a25b7dec,0x69e25caa0d9df8f1308c8453c57ea00b55e81b84,644.087,4801.81227,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x859f40ea8fbdae0bba901c5575b89d24d523c431,0x795065dcc9f64b5614c407a6efdc400da6221fb0,139.8612947,210.6415695,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-21
0x35519082f32696d9fe7734e0c38b696dbf53dcdb,0xce84867c3c02b05dc570d0135103d3fb9cc19433,3500,2297.603071,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-29
0x10e4b646660dcf5f5d584a57c97353ad622d0e28,0xce84867c3c02b05dc570d0135103d3fb9cc19433,174.2497105,109.7391375,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-25
0x226eee6e85a062bc041f95cba28b787a8c3ff6d5,0x795065dcc9f64b5614c407a6efdc400da6221fb0,110.601856,297.1904082,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x226eee6e85a062bc041f95cba28b787a8c3ff6d5,0x8798249c2e607446efb7ad49ec89dd1865ff4272,243.7776493,462.4662706,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0x226eee6e85a062bc041f95cba28b787a8c3ff6d5,0x795065dcc9f64b5614c407a6efdc400da6221fb0,244.4234307,407.9807376,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-16
0x226eee6e85a062bc041f95cba28b787a8c3ff6d5,0x8798249c2e607446efb7ad49ec89dd1865ff4272,244.4234307,407.9807376,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-16
0x8de519a1f63fbe5b0067629f1383d9635a33c5aa,0xce84867c3c02b05dc570d0135103d3fb9cc19433,3900,30989.5287,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x8de519a1f63fbe5b0067629f1383d9635a33c5aa,0xce84867c3c02b05dc570d0135103d3fb9cc19433,97.38616151,866.8384052,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x8de519a1f63fbe5b0067629f1383d9635a33c5aa,0xce84867c3c02b05dc570d0135103d3fb9cc19433,705.2550859,1176.914047,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x81a98982c31ca56e66a70f343fc194119d89d903,0x1ed395b23f87a9b1f4e0c98f729eae01a9baedbb,5.053024592,9.45166186,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0x9486f767cb975ac4a5cddbd24354b427e8e04ae8,0xce84867c3c02b05dc570d0135103d3fb9cc19433,45,447.5678158,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x9486f767cb975ac4a5cddbd24354b427e8e04ae8,0xce84867c3c02b05dc570d0135103d3fb9cc19433,45,320.4339838,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x9486f767cb975ac4a5cddbd24354b427e8e04ae8,0xe3ffab89e53422f468be955e7011932efe80aa26,10,19.18780088,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0xc0aa65dfc4df91a25c244012ed3daa144ccc3afc,0xce84867c3c02b05dc570d0135103d3fb9cc19433,63.37836723,199.2396192,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0xb6a4706a9f2866e41ecd246f8fc7c00609bc763e,0x61a50a52b81167c65dd67df6bbf891488fe90b67,81.6506741,556.0421761,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x2cff108990c29678fb1c2ede00f30b5cd304c199,0xce84867c3c02b05dc570d0135103d3fb9cc19433,4833.869825,41755.26794,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x2cff108990c29678fb1c2ede00f30b5cd304c199,0xc8d02f2669ef9aabe6b3b75e2813695aed63748d,804.6064516,6148.184081,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x2cff108990c29678fb1c2ede00f30b5cd304c199,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1352.882083,9213.144971,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x2cff108990c29678fb1c2ede00f30b5cd304c199,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1437.292763,10820.68267,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0xa33eceaf3e42fd9f946a10237378e60b36af60fd,0xce84867c3c02b05dc570d0135103d3fb9cc19433,99.35545503,642.5582499,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-08-31
0xa33eceaf3e42fd9f946a10237378e60b36af60fd,0xce84867c3c02b05dc570d0135103d3fb9cc19433,223.8130029,2145.530092,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0xef1bf772933c541f3a7efc2538823ec3727d9f29,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1120.170654,0,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-08-29
0xef1bf772933c541f3a7efc2538823ec3727d9f29,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1385.334091,3347.761025,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0xaa9745160551e0cb567d6185b655ac319f80c2d9,0xce84867c3c02b05dc570d0135103d3fb9cc19433,62.95222071,385.9908662,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-08-31
0xaa9745160551e0cb567d6185b655ac319f80c2d9,0xce84867c3c02b05dc570d0135103d3fb9cc19433,225.0820432,1116.591975,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0xb2a48a388ffcc8e10373bd0cae9c790f29f93313,0xc82b1cb83644117ab72cb88a65b75af26ab8044e,345.9102697,0,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-08-30
0x943a45af2d6d472da0fdcd08c1b1304aed5e749f,0xce84867c3c02b05dc570d0135103d3fb9cc19433,10.29748556,6.187415914,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-11-01
0x6562763d6486968b099202034a62415b057b1e97,0xce84867c3c02b05dc570d0135103d3fb9cc19433,68.77767619,154.1368352,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x6562763d6486968b099202034a62415b057b1e97,0xe3ffab89e53422f468be955e7011932efe80aa26,7.159790407,11.01472352,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-11-22
0xb549d0a046deca6c7acc2ef6048c4a673a4ec20f,0xce84867c3c02b05dc570d0135103d3fb9cc19433,28.51408314,228.0206571,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x97a845f6007d54da4c7e76e2e2240f6c57340838,0xce84867c3c02b05dc570d0135103d3fb9cc19433,100,0,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-08-30
0x97a845f6007d54da4c7e76e2e2240f6c57340838,0xce84867c3c02b05dc570d0135103d3fb9cc19433,116.5004988,899.9919517,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x97a845f6007d54da4c7e76e2e2240f6c57340838,0xce84867c3c02b05dc570d0135103d3fb9cc19433,80,222.7173996,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x97a845f6007d54da4c7e76e2e2240f6c57340838,0x8798249c2e607446efb7ad49ec89dd1865ff4272,172.8524102,468.6100489,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x97a845f6007d54da4c7e76e2e2240f6c57340838,0x795065dcc9f64b5614c407a6efdc400da6221fb0,100,232.6110601,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x97a845f6007d54da4c7e76e2e2240f6c57340838,0x8798249c2e607446efb7ad49ec89dd1865ff4272,241.3782264,618.2132287,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x97a845f6007d54da4c7e76e2e2240f6c57340838,0x8798249c2e607446efb7ad49ec89dd1865ff4272,322.2219499,550.7717643,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-19
0x683f008a8e51b28e321e71799d1a82af84964292,0xce84867c3c02b05dc570d0135103d3fb9cc19433,8485.894857,35575.02274,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-08-31
